"","APOLLOHOSP.NS.Open","APOLLOHOSP.NS.High","APOLLOHOSP.NS.Low","APOLLOHOSP.NS.Close","APOLLOHOSP.NS.Volume","APOLLOHOSP.NS.Adjusted"
"1445",5141.0498046875,5228,5127.5,5164.9501953125,399720,5152.37548828125
"1446",5150,5181.9501953125,5121.0498046875,5136.85009765625,222204,5124.34375
"1447",5135,5153.64990234375,5087.4501953125,5110.9501953125,400498,5098.5068359375
"1448",5147.5,5313,5122.0498046875,5297.60009765625,1032216,5284.70263671875
"1449",5300,5338,5218.64990234375,5278.5,696409,5265.64892578125
"1450",5250,5279,5200.2001953125,5220.64990234375,150128,5207.93994140625
"1451",5283.85009765625,5295,5207,5224.9501953125,356675,5212.2294921875
"1452",5224,5368,5201.75,5338.75,449045,5325.75244140625
"1453",5332.2001953125,5493.35009765625,5306.14990234375,5478.9501953125,735541,5465.611328125
"1454",5475,5595,5455.0498046875,5473.9501953125,526567,5460.62353515625
"1455",5500,5520.2998046875,5422.39990234375,5466.7998046875,382979,5453.490234375
"1456",5467,5539.9501953125,5439.14990234375,5532,302473,5518.53173828125
"1457",5530,5550,5473.2998046875,5493.9501953125,234584,5480.57470703125
"1458",5493,5493,5395,5401.2998046875,270183,5388.14990234375
"1459",5401.2998046875,5424.85009765625,5341,5366.7998046875,362746,5353.73388671875
"1460",5372.10009765625,5435,5364.5,5421.9501953125,277119,5408.75
"1461",5382,5550,5382,5528.9501953125,775261,5515.48974609375
"1462",5550,5687.64990234375,5530.35009765625,5591.14990234375,546990,5577.53759765625
"1463",5626,5658.25,5569.60009765625,5622.5498046875,936113,5608.861328125
"1464",5610,5689,5525,5580.2001953125,787929,5566.61474609375
"1465",5534.14990234375,5639,5508.75,5543.10009765625,574427,5529.6044921875
"1466",5490.25,5519.7998046875,5441.5,5461.39990234375,510609,5448.103515625
"1467",5495,5572.5498046875,5439.0498046875,5555.35009765625,456382,5541.8251953125
"1468",5550,5555.35009765625,5490,5547.35009765625,238128,5533.8447265625
"1469",5550,5550,5403.2001953125,5428.9501953125,615205,5415.73291015625
"1470",5402.9501953125,5452,5369.39990234375,5426.75,476781,5413.5380859375
"1471",5494.7998046875,5532.9501953125,5452.10009765625,5515.89990234375,490550,5502.47119140625
"1472",5530,5588,5500,5551.2001953125,349758,5537.68505859375
"1473",5550.5,5607.75,5494,5498.64990234375,428321,5485.2626953125
"1474",5508.7998046875,5675.35009765625,5503.7001953125,5555.5,682732,5541.974609375
"1475",5555.5,5605.7998046875,5375.10009765625,5402.2001953125,437044,5389.0478515625
"1476",5344,5553,5284.85009765625,5475.85009765625,487514,5462.51904296875
"1477",5510,5549,5462.7001953125,5541.39990234375,220537,5527.9091796875
"1478",5541.39990234375,5645,5526.14990234375,5633.14990234375,243281,5619.435546875
"1479",5635,5715,5615.60009765625,5687.4501953125,307177,5673.603515625
"1480",5675,5770,5674.75,5760.5,568149,5746.4755859375
"1481",5740,5758.9501953125,5677.2998046875,5704.10009765625,325682,5690.212890625
"1482",5741,5765,5707.85009765625,5750.0498046875,127030,5736.05078125
"1483",5738.10009765625,5782.64990234375,5680,5746.35009765625,166449,5732.35986328125
"1484",5730,5786,5673.0498046875,5768.2998046875,198997,5754.25634765625
"1485",5768.2998046875,5839.9501953125,5731.5,5762.2001953125,220702,5748.17138671875
"1486",5762.2001953125,5808.7998046875,5715,5754.25,144894,5740.24072265625
"1487",5750,5774.85009765625,5640,5682,157009,5668.16650390625
"1488",5702.2001953125,5849,5674.7001953125,5797.64990234375,329437,5783.53515625
"1489",5800,5819.2998046875,5721.2998046875,5800.89990234375,239740,5786.77734375
"1490",5804,5892,5802.25,5869.89990234375,213210,5855.60888671875
"1491",5870,5922,5742.85009765625,5795.7001953125,250919,5781.58984375
"1492",5835,5924.14990234375,5804,5896.39990234375,375458,5882.04443359375
"1493",5882,5967.4501953125,5829,5904.5498046875,347797,5890.17431640625
"1494",5872.85009765625,5980.35009765625,5831.25,5925.89990234375,378205,5911.47265625
"1495",5959,6028.9501953125,5838,5990.85009765625,591170,5976.2646484375
"1496",5987,6120,5951,6094.64990234375,326813,6079.8115234375
"1497",6428,6428.7001953125,6133.64990234375,6153.75,982889,6138.76806640625
"1498",6153.5498046875,6230,6083.35009765625,6213.35009765625,435151,6198.22314453125
"1499",6210.0498046875,6238.2001953125,6119.10009765625,6168.85009765625,337391,6153.8310546875
"1500",6199.0498046875,6349,6177.7998046875,6329.75,554591,6314.33935546875
"1501",6331,6387.85009765625,6283.7998046875,6309.7998046875,304312,6294.43798828125
"1502",6280,6371.64990234375,6255.5498046875,6352.9501953125,499281,6337.4833984375
"1503",6289.64990234375,6377,6267.7998046875,6287.9501953125,255111,6272.6416015625
"1504",6320,6359.0498046875,6291.2998046875,6320.5498046875,239428,6305.16162109375
"1505",6320.5498046875,6346.60009765625,6209.2001953125,6234.5,147909,6219.3212890625
"1506",6259.9501953125,6297.89990234375,6155.0498046875,6197.2998046875,326654,6182.2119140625
"1507",6237.75,6248.85009765625,6155,6177.9501953125,323738,6162.90966796875
"1508",6201.5,6363.2001953125,6150,6231,794455,6215.830078125
"1509",6269.39990234375,6473.9501953125,6213.60009765625,6437.35009765625,933104,6421.677734375
"1510",6464.89990234375,6677.7998046875,6375,6614.4501953125,709946,6598.3466796875
"1511",6614.4501953125,6740,6598.25,6718.89990234375,521773,6702.5419921875
"1512",6718.7998046875,6775,6700,6754.10009765625,452781,6737.65673828125
"1513",6750,6764.39990234375,6585.60009765625,6627.60009765625,446114,6611.46484375
"1514",6631.0498046875,6660.4501953125,6525.10009765625,6600.5498046875,391508,6584.48046875
"1515",6620,6675.9501953125,6511.0498046875,6657.14990234375,334607,6640.9423828125
"1516",6667.5,6785,6637.85009765625,6759.4501953125,559251,6749.07666015625
"1517",6784.9501953125,6821.9501953125,6717.2998046875,6760.14990234375,537325,6749.77490234375
"1518",6765,6874.4501953125,6690.0498046875,6769.2001953125,564432,6758.8115234375
"1519",6779,6786.7998046875,6723.10009765625,6774.0498046875,352524,6763.65380859375
"1520",6769.9501953125,6791.75,6570.89990234375,6584,453443,6573.8955078125
"1521",6588,6668.4501953125,6570,6620.60009765625,313760,6610.439453125
"1522",6630,6630,6345.2998046875,6362.35009765625,536602,6352.5859375
"1523",6392.5498046875,6392.5498046875,6062.0498046875,6101.60009765625,1543361,6092.23583984375
"1524",6102,6107,5941.85009765625,6085.39990234375,1749136,6076.060546875
"1525",6145,6171.75,6022.85009765625,6033.2998046875,551616,6024.04052734375
"1526",6035.0498046875,6103.5,5976.2001953125,6061.10009765625,724456,6051.79833984375
"1527",6025,6078.89990234375,5945,6054.2998046875,588776,6045.00830078125
"1528",6065.5,6142.85009765625,6032,6048.7998046875,738112,6039.5166015625
"1529",6048.7998046875,6225,6036.10009765625,6204.7001953125,521556,6195.177734375
"1530",6240,6274.25,6107.5,6144.7998046875,482112,6135.369140625
"1531",6180,6180,5956.0498046875,6008.39990234375,356191,5999.1787109375
"1532",6008.39990234375,6095,5980,6023.14990234375,439181,6013.90625
"1533",6015,6030.85009765625,5941.60009765625,5983.2001953125,764270,5974.017578125
"1534",5997.75,6144.9501953125,5978.64990234375,6136.5498046875,419258,6127.1318359375
"1535",6077,6125.7001953125,6034.0498046875,6113.2001953125,542392,6103.818359375
"1536",6148,6200.7001953125,6073.4501953125,6174.0498046875,413963,6164.57470703125
"1537",6189.89990234375,6214.39990234375,6105.60009765625,6182.5,350032,6173.01171875
"1538",6169.14990234375,6390.89990234375,6168.7001953125,6375.89990234375,727548,6366.11474609375
"1539",6398,6463.4501953125,6309.5,6322.4501953125,629120,6312.7470703125
"1540",6355,6399.39990234375,6220,6231.4501953125,603420,6221.88671875
"1541",6231.4501953125,6425.60009765625,6112.5,6356.7998046875,818070,6347.0439453125
"1542",6401,6557,6372.75,6457.25,440465,6447.33984375
"1543",6469.5,6469.5,6404.2001953125,6419.75,213898,6409.8974609375
"1544",6399.5498046875,6409,6311,6375.0498046875,289202,6365.26611328125
"1545",6425,6475,6326.39990234375,6440.60009765625,547885,6430.7158203125
"1546",6440.60009765625,6480,6381.5498046875,6397.75,239001,6387.93115234375
"1547",6397.75,6397.75,6280,6307.75,491584,6298.0693359375
"1548",6347.7998046875,6540,6330.9501953125,6505.0498046875,592624,6495.06640625
"1549",6505.0498046875,6515.89990234375,6451,6489.85009765625,174947,6479.89013671875
"1550",6450,6477.89990234375,6362.7001953125,6406.5498046875,450885,6396.7177734375
"1551",6325.10009765625,6399.10009765625,6283,6303.14990234375,251305,6293.4765625
"1552",6299.9501953125,6347.60009765625,6202,6334.75,290190,6325.02783203125
"1553",6306.10009765625,6334.39990234375,6053.2001953125,6074.14990234375,518459,6064.828125
"1554",6140,6199,6050,6169.5498046875,560178,6160.08154296875
"1555",6154.5,6258,6150,6238.5498046875,197001,6228.9755859375
"1556",6241.5,6303.7998046875,6181,6194.89990234375,217146,6185.392578125
"1557",6229.89990234375,6310.5,6186.14990234375,6283.35009765625,207837,6273.70703125
"1558",6280,6402.2001953125,6168.85009765625,6384.10009765625,520353,6374.30224609375
"1559",6380,6380,6251.0498046875,6258.60009765625,261065,6248.9951171875
"1560",6200,6200,5733,5968.35009765625,2785015,5959.1904296875
"1561",6000,6023,5901,5947.10009765625,1040838,5937.97314453125
"1562",5947.10009765625,6000,5939.4501953125,5958.5498046875,572406,5949.4052734375
"1563",6000,6027.7001953125,5960.0498046875,6009.60009765625,563849,6000.376953125
"1564",6050,6086.14990234375,5986.2001953125,6056.7001953125,419144,6047.40478515625
"1565",6080,6080,5856.39990234375,5900.25,455928,5891.19482421875
"1566",5892,5910,5812.64990234375,5846.5,511587,5837.52734375
"1567",5859.89990234375,5892,5790,5806.39990234375,598157,5797.48876953125
"1568",5819.9501953125,5881,5753.25,5842.4501953125,372227,5833.48388671875
"1569",5820,5842.39990234375,5790.2001953125,5830.14990234375,348407,5821.2021484375
"1570",5855,5894.64990234375,5740,5862.7998046875,558136,5853.80224609375
"1571",5869.9501953125,5883.4501953125,5820,5848.7998046875,509306,5839.82373046875
"1572",5890,5944.5,5850,5931.7001953125,378026,5922.5966796875
"1573",5925,5973,5910.10009765625,5953.0498046875,267904,5943.91357421875
"1574",6000,6041.89990234375,5920.39990234375,5948.25,606639,5939.12109375
"1575",5958.60009765625,5958.60009765625,5844.9501953125,5868.14990234375,735701,5859.14404296875
"1576",5878.4501953125,5991.4501953125,5860.60009765625,5970.0498046875,308200,5960.8876953125
"1577",5938.2998046875,5971.85009765625,5867,5914.35009765625,608807,5905.2734375
"1578",5950,5959.5,5918,5939.2998046875,189637,5930.1845703125
"1579",5944.14990234375,5971.4501953125,5880.2998046875,5904.5,314362,5895.4384765625
"1580",5909.89990234375,5945,5880.89990234375,5903.4501953125,337183,5894.39013671875
"1581",5900,5901.75,5750,5766.4501953125,643549,5757.6005859375
"1582",5855.9501953125,5959.35009765625,5743,5839.2001953125,1382132,5830.23876953125
"1583",5986.2998046875,6018.14990234375,5812.5498046875,5851.2001953125,804820,5842.22021484375
"1584",5750.35009765625,5963.75,5693.2001953125,5845.7001953125,642000,5836.72900390625
"1585",5915,5944.75,5776.7998046875,5934.64990234375,487289,5925.5419921875
"1586",5970,5975,5900,5962,490549,5952.85009765625
"1587",5987.75,6031,5965.4501953125,6014.5498046875,436163,6005.3193359375
"1588",6040,6075,5992.0498046875,6056.7001953125,443756,6047.40478515625
"1589",6081.75,6167.25,6059.2001953125,6107.9501953125,521348,6098.576171875
"1590",6117.2998046875,6188.85009765625,6075,6168.60009765625,321285,6159.13330078125
"1591",6207.9501953125,6210.5498046875,6160,6206.2001953125,401804,6196.67578125
"1592",6210,6219.9501953125,6175,6207.60009765625,216573,6198.0732421875
"1593",6225,6249.7998046875,6166.2001953125,6236.35009765625,267887,6226.779296875
"1594",6265,6269,6128.0498046875,6173.5498046875,401714,6164.0751953125
"1595",6165.7001953125,6193.7001953125,6115.75,6175.85009765625,252844,6166.3720703125
"1596",6152.2001953125,6239.10009765625,6145,6170,434583,6160.53076171875
"1597",6170,6295,6156.14990234375,6259.5498046875,357273,6249.943359375
"1598",6258,6315,6242.25,6295.35009765625,348730,6285.6884765625
"1599",6279.7998046875,6285.64990234375,6125,6136.7998046875,538411,6127.3818359375
"1600",6115.75,6200.39990234375,6055,6192.5,440975,6182.99658203125
"1601",6222.5,6222.5,6145.14990234375,6185.7001953125,334692,6176.20703125
"1602",6180,6180,6108.4501953125,6140.5,374933,6131.076171875
"1603",6134.75,6163.75,6077,6097.60009765625,436037,6088.2421875
"1604",6132.25,6217.75,6079.0498046875,6192.7001953125,188203,6183.1962890625
"1605",6200.9501953125,6244,6161,6225.0498046875,222050,6215.49609375
"1606",6201,6342.85009765625,6159,6328.5498046875,350300,6318.83740234375
"1607",6380,6387.9501953125,6292.7998046875,6317.4501953125,317731,6307.7548828125
"1608",6309.2998046875,6350.39990234375,6255.89990234375,6320.2998046875,176239,6310.60009765625
"1609",6320.2998046875,6417,6301.14990234375,6375.7001953125,295890,6365.91552734375
"1610",6395.89990234375,6411.64990234375,6340,6389.0498046875,354777,6379.24462890625
"1611",6385.2001953125,6419.9501953125,6320,6353.89990234375,211028,6344.1484375
"1612",6340.5,6466.7001953125,6340.5,6437.25,359221,6427.37060546875
"1613",6437.25,6464,6403,6453.7001953125,298376,6443.7958984375
"1614",6432,6539.7001953125,6430,6520.85009765625,583444,6510.8427734375
"1615",6525.25,6525.25,6365,6381.9501953125,228785,6372.15576171875
"1616",6381.9501953125,6434,6370.14990234375,6402.14990234375,222285,6392.32470703125
"1617",6404,6474.39990234375,6324.7998046875,6403.60009765625,284679,6393.7724609375
"1618",6400,6443.9501953125,6350.0498046875,6422.60009765625,309594,6412.7431640625
"1619",6404.7998046875,6434.14990234375,6372,6385.7998046875,412373,6375.99951171875
"1620",6433,6679.9501953125,6393.5498046875,6664.5498046875,432671,6654.32177734375
"1621",6777,6777,6616.39990234375,6681.64990234375,367708,6671.3955078125
"1622",6681.64990234375,6713.14990234375,6584.10009765625,6641,264929,6630.80810546875
"1623",6664.25,6686.75,6584.14990234375,6615.2998046875,352268,6605.1474609375
"1624",6615.2998046875,6735,6606.60009765625,6706.39990234375,361725,6696.107421875
"1625",6706.39990234375,6795.85009765625,6681,6710.14990234375,587569,6699.85205078125
"1626",6689,6756.5,6600.0498046875,6687.60009765625,907845,6677.33642578125
"1627",6689.14990234375,6735,6631.0498046875,6657.7001953125,334936,6647.482421875
"1628",6701.2001953125,6768,6662,6720.35009765625,358284,6710.0361328125
"1629",6740,6744.35009765625,6500,6541.89990234375,509454,6531.85986328125
"1630",6582.25,6598,6530,6587.85009765625,115598,6577.73974609375
"1631",6550,6591.89990234375,6420.9501953125,6502.39990234375,230114,6492.4208984375
"1632",6510.2998046875,6642,6510.2998046875,6589.39990234375,400126,6579.287109375
"1633",6600,6865,6460.25,6515.85009765625,1723346,6505.85009765625
"1634",6556.2001953125,6714.7998046875,6556,6686.89990234375,611092,6686.89990234375
"1635",6750,6756.89990234375,6565.0498046875,6724.89990234375,398225,6724.89990234375
"1636",6775,6788.60009765625,6650,6672.89990234375,146064,6672.89990234375
"1637",6675,6788.5,6627.10009765625,6752.4501953125,291296,6752.4501953125
"1638",6760.5498046875,6858,6751,6830.5498046875,344641,6830.5498046875
"1639",6864,6927.39990234375,6830.7001953125,6860.7001953125,468784,6860.7001953125
"1640",6830,6878,6608.7998046875,6780,385016,6780
"1641",6780,6850.75,6734,6781.4501953125,297297,6781.4501953125
"1642",6785.89990234375,6848.5,6746.5498046875,6776.4501953125,250361,6776.4501953125
"1643",6799.89990234375,6907.35009765625,6760.2998046875,6857.2001953125,659960,6857.2001953125
"1644",6865,6990,6851,6927.5,499581,6927.5
"1645",6989,6999,6865.0498046875,6880.0498046875,248292,6880.0498046875
"1646",6890.9501953125,6925.7998046875,6834.4501953125,6844.85009765625,361990,6844.85009765625
"1647",6838,6938,6790.0498046875,6930.89990234375,389768,6930.89990234375
"1648",6930.89990234375,7044,6900.2001953125,6934.2998046875,387284,6934.2998046875
"1649",6934.2998046875,6962.4501953125,6857.89990234375,6906.7998046875,185503,6906.7998046875
"1650",6906.7998046875,6928,6820.4501953125,6860.7001953125,304409,6860.7001953125
"1651",6900,6975.85009765625,6860.7001953125,6921.5498046875,354522,6921.5498046875
"1652",6900,6953.9501953125,6873.4501953125,6900.25,223028,6900.25
"1653",6943,7096.4501953125,6915,7061.7998046875,831152,7061.7998046875
"1654",7096.2001953125,7099.9501953125,7008.0498046875,7019.14990234375,238034,7019.14990234375
"1655",7025,7062.9501953125,7010.5,7031.35009765625,226343,7031.35009765625
"1656",7031.39990234375,7152.4501953125,6999.89990234375,7008.0498046875,266003,7008.0498046875
"1657",7029.89990234375,7068,6960.75,7035.89990234375,251334,7035.89990234375
"1658",7068,7124.64990234375,7011.4501953125,7030.25,407897,7030.25
"1659",7039.89990234375,7120,7017.89990234375,7082.64990234375,493357,7082.64990234375
"1660",7090.39990234375,7182,7090.39990234375,7152.7998046875,254282,7152.7998046875
"1661",7076.2001953125,7200,7076.2001953125,7122,333949,7122
"1662",7092.75,7144.9501953125,7074.14990234375,7133.4501953125,236185,7133.4501953125
"1663",7108,7193.9501953125,7094.39990234375,7167.85009765625,405696,7167.85009765625
"1664",7159.2998046875,7279.89990234375,7110,7234,772592,7234
"1665",7160.5,7316.9501953125,7160.5,7199.14990234375,442794,7199.14990234375
"1666",7201.5,7243.9501953125,7135,7153.35009765625,310719,7153.35009765625
"1667",7093.35009765625,7200,6855.9501953125,6905.9501953125,655420,6905.9501953125
"1668",6902.10009765625,6958.2998046875,6727.35009765625,6773.60009765625,429272,6773.60009765625
"1669",6801,6857.5,6743.14990234375,6773.14990234375,260810,6773.14990234375
"1670",6819,6940,6748.7001953125,6924.2998046875,345891,6924.2998046875
"1671",6959,7070,6936.39990234375,7008.89990234375,391824,7008.89990234375
"1672",7054.9501953125,7055.0498046875,6884.0498046875,6955.0498046875,237853,6955.0498046875
"1673",6982,7018.9501953125,6930.10009765625,6983.39990234375,75315,6983.39990234375
"1674",6976.85009765625,7101.39990234375,6961.75,7092.60009765625,168515,7092.60009765625
"1675",7115,7150.35009765625,7040,7140.14990234375,322659,7140.14990234375
"1676",7085.10009765625,7135.2001953125,7056,7071.2998046875,223419,7071.2998046875
"1677",7089,7102.60009765625,6960.64990234375,6989.2998046875,183572,6989.2998046875
"1678",6983.2998046875,7041.64990234375,6950,6982.89990234375,236651,6982.89990234375
"1679",6972.25,7032,6957.5,6986.39990234375,222611,6986.39990234375
"1680",7019.9501953125,7037.25,6871.5498046875,6891.9501953125,112233,6891.9501953125
"1681",6885,6958.9501953125,6854.75,6906.75,109466,6906.75
"1682",6937.25,6978,6870.64990234375,6954.14990234375,147408,6954.14990234375
"1683",6954.14990234375,6981,6876.0498046875,6944.85009765625,175261,6944.85009765625
"1684",6923,6970,6794.25,6926.2998046875,238427,6926.2998046875
"1685",6957.89990234375,6997.7001953125,6855.7998046875,6987.4501953125,196146,6987.4501953125
"1686",6980.60009765625,7035,6939.7998046875,6982.5,191699,6982.5
"1687",6999.89990234375,7050,6956.0498046875,7022.7001953125,224153,7022.7001953125
"1688",7022.7001953125,7046,7000.75,7031.9501953125,18769,7031.9501953125
"1689",7090,7090,6892.14990234375,6958.39990234375,273442,6958.39990234375
"1690",6920,6986.5498046875,6814.25,6966.2998046875,246059,6966.2998046875
"1691",7020,7141.75,6891,6968.10009765625,459745,6968.10009765625
"1692",7316.5,7483.89990234375,7200.2998046875,7424.85009765625,2502817,7424.85009765625
"1693",7390.0498046875,7545,7380,7421.39990234375,1032481,7421.39990234375
"1694",7400,7454.14990234375,6982.60009765625,7155.4501953125,625620,7155.4501953125
"1695",7161.25,7232.85009765625,7001,7019.5498046875,194183,7019.5498046875
"1696",6970,6998.2001953125,6830.4501953125,6858.85009765625,299775,6858.85009765625
"1697",6860,6908,6827.0498046875,6860.64990234375,192648,6860.64990234375
"1698",6874.4501953125,6874.4501953125,6694.5498046875,6741.89990234375,268706,6741.89990234375
"1699",6750,6796.89990234375,6661.2001953125,6686.89990234375,290018,6686.89990234375
"1700",6623.5498046875,6761.9501953125,6594.14990234375,6742.5,258574,6742.5
"1701",6751.60009765625,6950.2998046875,6751.60009765625,6935.10009765625,498633,6935.10009765625
"1702",6980,7147,6930.89990234375,7075,639047,7075
"1703",7095,7112.0498046875,7042.5,7076.5498046875,179222,7076.5498046875
"1704",7076.5498046875,7115.39990234375,6970,6982.7001953125,227250,6982.7001953125
"1705",6982.7001953125,7030,6816,6841.10009765625,412343,6841.10009765625
"1706",6867.0498046875,6892.4501953125,6812,6828.89990234375,410883,6828.89990234375
"1707",6858,7080,6821.10009765625,7065.7998046875,579743,7065.7998046875
"1708",7104.39990234375,7135.39990234375,7076.5498046875,7126.5498046875,351470,7126.5498046875
"1709",7216.64990234375,7269.10009765625,7125.0498046875,7232.35009765625,604278,7232.35009765625
"1710",7257.25,7334.9501953125,7140.39990234375,7274.75,510951,7274.75
"1711",7263,7310.0498046875,7207.75,7233.2998046875,189048,7233.2998046875
"1712",7162.75,7227.9501953125,7162.75,7193.85009765625,203674,7193.85009765625
"1713",7228.7998046875,7308.4501953125,7215.2001953125,7258.2998046875,333300,7258.2998046875
"1714",7255.7001953125,7364,7216.0498046875,7340.7998046875,391192,7340.7998046875
"1715",7300,7318.64990234375,7189.5,7227.10009765625,396742,7227.10009765625
"1716",7221,7277.35009765625,7204.2001953125,7259.4501953125,314999,7259.4501953125
"1717",7251.64990234375,7270.10009765625,7166.0498046875,7259.2001953125,219812,7259.2001953125
"1718",7227,7307,7201,7218.75,237831,7218.75
"1719",7233.25,7267.5,7177.64990234375,7237.39990234375,253532,7237.39990234375
"1720",7148,7313.25,7137.39990234375,7297.5498046875,292899,7297.5498046875
"1721",7324.7998046875,7389.89990234375,7210.0498046875,7251.7001953125,349055,7251.7001953125
"1722",7251.10009765625,7329.89990234375,7185,7265.10009765625,179062,7265.10009765625
"1723",7260,7279.75,7210.39990234375,7240,146814,7240
"1724",7272.2001953125,7298.0498046875,7224.75,7261.14990234375,116439,7261.14990234375
"1725",7261.14990234375,7295,7155,7246.2998046875,189089,7246.2998046875
"1726",7240,7378.39990234375,7220.0498046875,7314.25,428884,7314.25
"1727",7305.60009765625,7365.9501953125,7252.7998046875,7296.35009765625,212227,7296.35009765625
"1728",7320,7445,7300.39990234375,7369.64990234375,341399,7369.64990234375
