,BEL.NS.Open,BEL.NS.High,BEL.NS.Low,BEL.NS.Close,BEL.NS.Volume,BEL.NS.Adjusted
1,61,61.29999924,60.40000153,60.48333359,8166816,52.22705078
2,60.83333206,61.21666718,60.25,60.54999924,11789442,52.28460312
3,60.66666412,61.20000076,60.26666641,60.33333206,8387208,52.09751129
4,60.36666489,60.6333313,59.90000153,60.01666641,13893633,51.82407761
5,60.33333206,61.16666412,60.26666641,60.76666641,10396050,52.47169495
6,61.18333435,61.73333359,60.90000153,61.34999847,12205740,52.97540665
7,61.66666412,61.66666412,60.78333282,60.84999847,7031151,52.5436554
8,60.8833313,61.25,59.73333359,59.98333359,11870301,51.7952919
9,60.03333282,60.33333206,59.5,59.66666412,11858856,51.5218544
10,59.93333435,60.03333282,58.68333435,59.33333206,9999291,51.23402023
11,59.5,60,59.26666641,59.53333282,8986140,51.40672302
12,59.5,59.59999847,57.53333282,57.73333359,13604358,49.85242462
13,57.66666412,58.93333435,55.66666412,58.68333435,14795268,50.67274857
14,58.73333359,59.29999924,56.34999847,57.03333282,9535365,49.24798203
15,57.25,57.79999924,56.70000076,57.58333206,5545041,49.72290039
16,57.79999924,58.6333313,57.45000076,58.46666718,7885137,50.48566437
17,58.66666412,59.04999924,57.93333435,58.23333359,13850478,50.28417206
18,58.26666641,58.29999924,57.45000076,57.84999847,10449144,49.95317078
19,59.43333435,59.83333206,58.46666718,58.96666718,45728052,50.9174118
20,59.5,59.56666565,58.16666412,58.54999924,10870470,50.55761719
21,58.98333359,59.31666565,58.33333206,59,10192740,50.94618225
22,57.08333206,57.33333206,55.83333206,56.45000076,43235283,48.74428558
23,56.66666412,57.06666565,53.70000076,53.84999847,41361114,46.49918747
24,53.81666565,53.83333206,50.06666565,50.61666489,39743727,43.70722198
25,50,50.59999847,48.79999924,50,57654582,43.17473984
26,46.66666412,50.09999847,46.66666412,49.73333359,41933931,42.94446945
27,51.08333206,53.20000076,50.86666489,52.61666489,53579583,45.43421555
28,52.91666412,52.91666412,51.5,52.31666565,21077784,45.63776398
29,51,52.59999847,51,52.09999847,8938587,45.44875336
30,52.66666412,52.70000076,51.91666412,52.58333206,6431490,45.87037659
31,53.29999924,54.21666718,52.93333435,53.53333282,15063036,46.69910049
32,53.75,54.04999924,52.06666565,52.31666565,10960020,45.63776398
33,52.76666641,52.76666641,51.21666718,51.90000153,7547409,45.27428818
34,52,52,50.41666412,51.06666565,10100100,44.54733276
35,51.03333282,51.40000153,50.66666412,51.25,8543745,44.70727158
36,51.28333282,51.58333206,50.01666641,50.28333282,11911635,43.86400223
37,50.08333206,50.41666412,48.45000076,48.84999847,24507504,42.61364746
38,49.61666489,50.56666565,48.79999924,50.31666565,34034544,43.89308548
39,50.98333359,52.25,50.76666641,51.73333359,19477392,45.12889481
40,52.16666412,52.26666641,50.73333359,50.95000076,10397679,44.44556427
41,50.83333206,51.73333359,50.3833313,51.45000076,6432813,44.88173294
42,51.61666489,51.65000153,51.03333282,51.09999847,4595199,44.57641602
43,50.96666718,52.40000153,50.46666718,51.84999847,9187710,45.2306633
44,52.48333359,52.65000153,50.3833313,50.66666412,10445304,44.19839478
45,50.5,50.53333282,49.04999924,49.45000076,7936389,43.13705826
46,50.26666641,50.26666641,48.33333206,49.08333206,9916260,42.81720352
47,49.58333206,50.45000076,49.11666489,49.48333359,9234141,43.16614151
48,49.91666412,50.28333282,49.21666718,50.04999924,14156727,43.66046143
49,50,50.73333359,49.86666489,50.51666641,12466362,44.06755447
50,50.06666565,50.58333206,49.73333359,50.3833313,6788655,43.95124817
51,50.34999847,51.43333435,50,50.43333435,9095664,43.99485779
52,50.5,51.1333313,49.53333282,49.73333359,10796703,43.38422394
53,49.76666641,49.90000153,48.83333206,49.51666641,6301965,43.19521332
54,49.16666412,50.04999924,49.06666565,49.83333206,6695130,43.47145081
55,50,50.66666412,49.33333206,49.45000076,7860561,43.13705826
56,49.59999847,49.71666718,47.5,47.79999924,19364409,41.6977005
57,46.96666718,47.04999924,46.01666641,46.65000153,24617190,40.69451523
58,46.65000153,48.33333206,46.56666565,47.65000153,14150625,41.5668602
59,48.01666641,48.16666412,47.5,47.68333435,8877729,41.59592819
60,47.48333359,48.59999847,46.90000153,47.15000153,23399328,41.1306839
61,47.59999847,48.45000076,47.36666489,48.25,7534800,42.09024811
62,48.29999924,49.11666489,47.91666412,48.91666412,9860166,42.67181396
63,49.09999847,49.58333206,47.66666412,47.91666412,11741064,41.79947281
64,48.33333206,48.73333359,47.8833313,48.34999847,10456299,42.17749023
65,48.34999847,48.79999924,47.84999847,48.26666641,5684175,42.10480118
66,48.33333206,48.51666641,47.91666412,48.20000076,7065069,42.0466423
67,48.33333206,48.98333359,48.21666718,48.5,6792945,42.30833817
68,48.66666412,48.76666641,48.16666412,48.29999924,5636949,42.13387299
69,48.83333206,49.71666718,48.6333313,49.09999847,13782747,42.8317337
70,49.03333282,49.23333359,47.36666489,47.5,14176671,41.43600464
71,47.70000076,47.73333359,46.23333359,46.34999847,17572878,40.43281555
72,46.66666412,46.95000076,45.95000076,46.31666565,10461405,40.40373611
73,46.6333313,46.83333206,46.09999847,46.23333359,13714419,40.33103943
74,46,46.03333282,45.08333206,45.3833313,15710562,39.58955383
75,44.65000153,44.78333282,43.5,44.09999847,24909216,38.470047
76,44.15000153,46.29999924,44.15000153,45.75,26176191,39.9094162
77,46.03333282,46.18333435,45.09999847,45.26666641,9272688,39.48778152
78,45.26666641,45.26666641,43.93333435,44.26666641,8935848,38.61544037
79,44.29999924,44.48333359,43.53333282,43.68333435,15748587,38.10659027
80,43.76666641,44.90000153,43.66666412,44.40000153,13382757,38.73176193
81,43.84999847,44.31666565,43.59999847,43.73333359,13847460,38.15019989
82,44,44.08333206,43.26666641,43.43333435,9106338,37.88850021
83,43.33333206,43.48333359,42.29999924,42.96666718,14574378,37.48141098
84,43.21666718,44.09999847,43,43.20000076,7078263,37.6849556
85,43.29999924,43.98333359,42.78333282,43.76666641,7313223,38.17927933
86,43.96666718,44.28333282,43.73333359,43.96666718,8788539,38.35374451
87,43.93333435,44.25,43.83333206,44.11666489,6669102,38.48459625
88,44.1333313,44.26666641,43.11666489,43.26666641,6999927,37.74311066
89,43.33333206,43.53333282,42.5,42.61666489,7212126,37.17608643
90,42.83333206,42.83333206,41.46666718,41.91666412,9882675,36.56544876
91,41.36666489,42.61666489,39.76666641,40.06666565,37511736,34.95162964
92,39.83333206,41.09999847,37.46666718,40.54999924,28314477,35.3732605
93,40.59999847,42.25,39.51666641,41.79999924,22246566,36.46368408
94,41.56666565,42.16666412,40.33333206,40.48333359,11526891,35.31510162
95,40,40.5,38.91666412,39.09999847,9176997,34.10837936
96,38.66666412,39.81666565,38.26666641,39.03333282,16655865,34.05021286
97,38.95000076,39.56666565,38.70000076,38.93333435,8386623,33.96298218
98,39.04999924,39.23333359,38.3833313,38.68333435,7425024,33.74489594
99,38.79999924,39.73333359,38.51666641,39.48333359,8685510,34.4427681
100,39.66666412,41.79999924,39.58333206,41.20000076,21852888,35.94028091
101,41.16666412,41.51666641,40.66666412,40.93333435,13140726,35.70765686
102,39.46666718,40.06666565,38.90000153,39.81666565,25204605,34.73353958
103,39.96666718,39.96666718,37.95000076,38.1333313,27125460,33.26511002
104,38,38.56666565,36.73333359,37.1333313,20689938,32.39277649
105,37.33333206,38.1333313,36.66666412,37.36666489,24504603,32.59632111
106,37.3833313,38.11666489,37,37.66666412,17626572,32.85802078
107,37.66666412,38.96666718,37.58333206,38.73333359,19982229,33.78852081
108,39.90000153,40.75,38.75,40.56666565,32471313,35.38779449
109,39.83333206,40.21666718,39.33333206,39.51666641,10464249,34.47184753
110,39.43333435,40.40000153,39.43333435,39.65000153,6191661,34.58815765
111,39.59999847,40.61666489,39.5,40.46666718,10322559,35.30056381
112,40.66666412,40.75,39.5,39.73333359,8779887,34.66085052
113,39.58333206,39.65000153,38.48333359,38.71666718,11821971,33.77397537
114,38.83333206,39.70000076,38.46666718,38.95000076,21030120,33.97751999
115,38.98333359,39.1333313,37.79999924,38.09999847,9619353,33.23604202
116,37.98333359,38.40000153,37.58333206,37.81666565,10429416,32.98886871
117,37.73333359,38.06666565,37.03333282,37.25,10259367,32.4945488
118,37.46666718,37.46666718,36.01666641,36.45000076,16149600,31.79668236
119,36.43333435,36.76666641,35.73333359,36.56666565,17661147,31.89845657
120,36.48333359,37,35.78333282,36.46666718,18864450,31.81122208
121,36.29999924,36.40000153,35.08333206,35.33333206,19411377,30.82256699
122,35.33333206,35.33333206,33.93333435,34.79999924,26922588,30.35732079
123,34.41666412,35.16666412,33.76666641,34.58333206,24051936,30.16832161
124,34.8833313,36.43333435,34.79999924,36.21666718,19270500,31.59313965
125,36.28333282,36.28333282,34.59999847,35.20000076,18396411,30.70625877
126,35,35.95000076,34.76666641,35.81666565,18868143,31.24419785
127,35.61666489,35.75,34.61666489,34.78333282,13058145,30.3427887
128,34.76666641,35.21666718,34,34.08333206,10440048,29.73214722
129,34.16666412,37.41666412,34.09999847,36.93333435,53028897,32.2183075
130,37.23333359,37.53333282,35.68333435,35.91666412,22921557,31.33143044
131,36.16666412,37.71666718,35.93333435,37.59999847,26831130,32.79986191
132,37.66666412,37.73333359,35.90000153,36.09999847,23040108,31.4913559
133,36.33333206,36.91666412,35.03333282,35.33333206,17688438,30.82256699
134,35.79999924,36.23333359,34.25,34.59999847,21314028,30.1828537
135,34.71666718,35.03333282,33.5,33.66666412,15895158,29.36867142
136,34.06666565,34.81666565,33.59999847,34.68333435,24264597,30.25554848
137,34.73333359,35.01666641,33,33.18333435,24044445,28.947052
138,33.29999924,33.73333359,32.23333359,32.6333313,19658436,28.46725845
139,32.79999924,34.73333359,32.58333206,34.54999924,27581040,30.13924217
140,34.40000153,34.79999924,33.3833313,34.26666641,16157148,29.89207649
141,34.28333282,35.84999847,34.15000153,35.6333313,22493088,31.08426666
142,35.5,35.5,33.51666641,33.66666412,31127565,29.36867142
143,33.78333282,34.16666412,33.25,33.40000153,32172804,29.13605499
144,33.6333313,34.3833313,33.46666718,34.16666412,17262075,29.80483818
145,34.33333206,36.26666641,34.21666718,35.93333435,42168243,31.34597206
146,36.1333313,39.8833313,35.73333359,38.78333282,77121654,33.83213425
147,39.56666565,40.6333313,38.83333206,39.03333282,80280801,34.05021286
148,39,39.61666489,38,38.95000076,22892568,33.97751999
149,39,40.18333435,38.86666489,39.83333206,28213677,34.74808502
150,40.03333282,40.20000076,39.33333206,39.83333206,29598678,34.74808502
151,39.59999847,39.79999924,38.68333435,38.83333206,13025202,33.87574387
152,38.86666489,40.59999847,38.36666489,40.31666565,40606014,35.1697197
153,40.66666412,41.03333282,39.71666718,40.40000153,38338101,35.24241257
154,40.48333359,41.46666718,39.93333435,40.3833313,43808427,35.22787094
155,40.21666718,40.23333359,38.83333206,39.11666489,14906724,34.12290955
156,38.8833313,39.40000153,37.76666641,39.20000076,28673466,34.19561768
157,39,39.43333435,38.09999847,38.28333282,14290698,33.39596939
158,38.56666565,39.46666718,38.36666489,39.18333435,11741781,34.18106842
159,39.06666565,39.5,38.81666565,39.15000153,9578118,34.26860046
160,39.33333206,40.16666412,39.18333435,39.53333282,14753664,34.60414124
161,39.53333282,39.59999847,38.66666412,38.73333359,13224216,33.90388489
162,38.66666412,39.31666565,38.40000153,39.16666412,10920258,34.28318787
163,39.33333206,39.6333313,38.76666641,38.91666412,15681402,34.06435394
164,39.06666565,39.15000153,38.33333206,38.36666489,8750094,33.5829277
165,38.40000153,38.84999847,38.16666412,38.26666641,8680368,33.49540329
166,38.33333206,38.56666565,37.93333435,38.06666565,12692523,33.3203392
167,38.06666565,39.1333313,37.68333435,37.83333206,29239140,33.11610031
168,38.08333206,38.5,37.33333206,37.48333359,23274777,32.80973816
169,37.79999924,37.79999924,35.83333206,36.3833313,20666517,31.8468895
170,36.46666718,36.46666718,29.83333206,31.48333359,435838635,27.55784607
171,31.56666565,31.61666679,29.86666679,30.41666603,144894588,26.62417603
172,30.33333206,31.25,30.03333282,30.61666679,64860561,26.7992382
173,30.61666679,31.03333282,30.21666527,30.31666565,32605425,26.53664017
174,30.46666527,30.63333321,29.38333321,29.5,47399022,25.82180405
175,29.5,29.53333282,28.41666603,29.21666527,56999529,25.57379341
176,29.36666679,29.83333206,29.36666679,29.60000038,22618239,25.90933228
177,29.58333206,29.60000038,28.93333244,29.03333282,22569123,25.41332626
178,29.03333282,29.18333244,27.89999962,28,33779469,24.50882912
179,28.25,28.29999924,27.43333244,27.53333282,23632947,24.10034943
180,27.76666641,27.88333321,24.83333206,26.71666527,37031124,23.38550758
181,26.86666679,26.96666527,25.73333359,25.89999962,21786213,22.67066765
182,25.70000076,26.13333321,24.75,25.39999962,26192304,22.23300934
183,26.23333359,28.76666641,26.08333206,28.06666565,142002327,24.56718445
184,28.33333206,28.64999962,27.16666603,27.35000038,45255255,23.93987846
185,27.53333282,27.76666641,26.28333282,26.76666641,22137960,23.42927361
186,26.85000038,27.95000076,26.03333282,27.56666565,29322090,24.12952995
187,27.58333206,28.25,27.04999924,27.79999924,30933705,24.33376884
188,27.38333321,27.83333206,26.83333206,27.41666603,24482433,23.99823189
189,27.33333206,27.75,26.53333282,26.86666679,20945433,23.51680565
190,26.33333206,26.58333206,25.06666565,25.71666527,29928747,22.51019096
191,25.71666527,26.25,24.93333244,25.29999924,28296093,22.14548302
192,25.66666603,27.26666641,25.54999924,27.14999962,26090592,23.76481438
193,26.16666603,28.83333206,25.89999962,28.29999924,42896796,24.77142143
194,28.66666603,29.13333321,28.26666641,28.51666641,23021736,24.96107483
195,28.81666565,29.36666679,28.10000038,29.08333206,17167395,25.45708656
196,29.18333244,29.5,28.91666603,29.33333206,13062003,25.67591667
197,29.53333282,29.75,28.28333282,28.5,11772090,24.94648743
198,28.29999924,28.73333359,27.39999962,27.70000076,22909692,24.2462368
199,27.96666527,28.66666603,27.58333206,28.23333359,18668121,24.71307373
200,28.11666679,29.16666603,28.03333282,29.01666641,21949755,25.39873314
201,29.33333206,29.46666527,28,28.23333359,20489004,24.71307373
202,27.93333244,28.39999962,27.33333206,27.78333282,27339909,24.31918144
203,27.73333359,30.33333206,27.18333244,29.41666603,72418194,25.74886131
204,29.66666603,30.33333206,28.68333244,28.79999924,39264528,25.20908165
205,28.79999924,30.33333206,28.79999924,29.95000076,53536695,26.21569443
206,29.66666603,31.13333321,29.66666603,31.01666641,34635969,27.14936829
207,31.11666679,32.83333206,31.06666565,32.5,58131714,28.44775009
208,32.76666641,32.96666718,31.51666641,31.66666603,20519661,27.71831894
209,31.68333244,32.23333359,31.01666641,31.70000076,12621051,27.74750137
210,31.91666603,32.25,31.56666565,31.75,12935340,27.79126358
211,31.98333359,31.98333359,31.71666527,31.81666565,1471155,27.84962082
212,31.83333206,33.08333206,31.76666641,32.8833313,26676957,28.78328133
213,32.90000153,33.09999847,31.5,31.68333244,13179546,27.73290634
214,31.66666603,31.76666641,30.89999962,31.53333282,11296545,27.60161209
215,31.81666565,32.65000153,31.39999962,31.93333244,16517217,27.95173645
216,31.89999962,32.48333359,31.35000038,32.23333359,8838150,28.21433067
217,32.33333206,32.34999847,30.53333282,30.95000076,17977203,27.09101105
218,31,31.5,30.79999924,31.29999924,10805367,27.3973732
219,31.31666565,32,30.76666641,30.96666527,21194664,27.10560036
220,31.14999962,31.71666527,30.76666641,31.41666603,10910604,27.49949074
221,31.43333244,31.58333206,31.06666565,31.25,10296039,27.35360909
222,31.60000038,32.04999924,31.03333282,31.96666527,20503503,27.98091316
223,31.66666603,31.83333206,30.86666679,31.04999924,13761777,27.17854118
224,31.21666527,31.33333206,29.41666603,29.56666565,29465751,25.88015747
225,29.66666603,29.73333359,27.83333206,28.26666641,80182452,24.74224472
226,28.25,28.46666527,27.58333206,27.75,35208714,24.29000282
227,28.04999924,28.81666565,27.46666527,28.39999962,30724905,24.85895538
228,28.33333206,28.79999924,27.83333206,27.96666527,14637795,24.47965431
229,27.68333244,27.96666527,27,27.56666565,16503828,24.12952995
230,27.18333244,28,27.16666603,27.26666641,21612813,23.86693764
231,27.43333244,27.51666641,26.66666603,26.70000076,21818304,23.37092209
232,26.03333282,26.76666641,25.60000038,25.88333321,60029283,22.65608215
233,25.5,26.60000038,25,26.25,49626948,22.9770298
234,26.46666527,27.29999924,26.41666603,26.73333359,24321090,23.40009689
235,27.03333282,28.38333321,26.88333321,28.13333321,51720444,24.62553978
236,28.29999924,28.29999924,27.08333206,27.46666527,29710962,24.041996
237,27.60000038,28.16666603,27.58333206,27.91666603,24032520,24.43588829
238,27.76666641,28.20000076,27.61666679,28.11666679,26882103,24.61094856
239,28.21666527,29.10000038,28.13333321,28.88333321,35638596,25.28203011
240,28.61666679,30.31666565,28.46666527,30.10000038,62658462,26.3469944
241,30.38333321,31.60000038,29.33333206,29.46666527,113350500,25.79262543
242,29.46666527,29.78333282,29.06666565,29.31666565,33134253,25.66132545
243,29.25,29.83333206,28.41666603,29.56666565,37833786,25.88015747
244,30.08333206,30.16666603,28.54999924,28.71666527,74696946,25.13613701
245,29,29.41666603,28.86666679,29.29999924,22391712,25.64673996
246,28.79999924,29.89999962,28.76666641,29.31666565,31537269,25.66132545
247,29.46666527,29.58333206,29.03333282,29.14999962,10478028,25.51543999
248,29.08333206,30.08333206,28.91666603,29.89999962,30694161,26.17193222
249,30.03333282,30.28333282,29.45000076,29.60000038,39807891,25.90933228
250,29.63333321,30.71666527,29.5,30.61666679,34527270,26.7992382
251,30.83333206,31.06666565,30.35000038,30.46666527,24057507,26.66794014
252,30.5,30.61666679,30.01666641,30.28333282,14104692,26.50746918
253,30.36666679,30.95000076,30.06666565,30.78333282,18285609,26.94512177
254,30.63333321,31,30.5,30.79999924,17549421,26.95971489
255,30.86666679,30.96666527,30.58333206,30.68333244,22185702,26.85759354
256,30.63333321,30.85000038,29.89999962,30.53333282,15934200,26.72629547
257,30.66666603,30.71666527,29.91666603,30.06666565,22043667,26.31781578
258,30.16666603,30.41666603,29.46666527,29.63333321,17562354,25.93851089
259,29.73333359,29.79999924,28.89999962,29.06666565,23812968,25.44249725
260,29.29999924,29.41666603,28.68333244,28.78333282,11667606,25.19449425
261,28.96666527,29.20000076,28.56666565,28.83333206,9151740,25.23825836
262,28.98333359,29.13333321,28.11666679,28.38333321,19554852,24.84436607
263,28.46666527,28.58333206,27.86666679,27.96666527,11639016,24.47965431
264,27.98333359,28.10000038,27.46666527,27.60000038,13418628,24.15870476
265,27.73333359,28,26.68333244,26.78333282,17708478,23.44386673
266,26.78333282,27.03333282,26.35000038,26.56666565,13648203,23.25421143
267,26.64999962,27.46666527,26.53333282,27.28333282,26089251,23.88152313
268,27.45000076,28.21666527,27.33333206,28,23315919,24.50882912
269,29.20000076,29.33333206,27.78333282,27.88333321,87060927,24.40671158
270,28.04999924,28.73333359,27.75,28.20000076,29213256,24.6838932
271,28.16666603,28.16666603,27.21666527,27.60000038,11287905,24.15870476
272,27.20000076,27.73333359,26.41666603,26.60000038,15855786,23.28338814
273,26.66666603,27.39999962,26.10000038,27.29999924,18884961,23.89611244
274,27.33333206,27.66666603,26.85000038,27.21666527,16189332,23.82316399
275,27.04999924,27.28333282,26.5,26.66666603,10374135,23.42782211
276,26.61666679,26.63333321,25.29999924,25.58333206,24270603,22.47606659
277,25.61666679,26.64999962,25.38333321,25.89999962,26343552,22.75427055
278,25.03333282,25.48333359,24.16666603,24.83333206,53580390,21.81716347
279,25,25.41666603,24.71666527,25.03333282,30063423,21.99287033
280,25.18333244,25.43333244,24.95000076,25.10000038,12307260,22.05143929
281,25.16666603,25.66666603,25.04999924,25.33333206,17095686,22.25643158
282,25.93333244,26.25,25.43333244,25.83333206,37576563,22.6957016
283,25.73333359,25.98333359,25.35000038,25.81666565,14611077,22.68105888
284,26.26666641,26.41666603,26,26.18333244,31188135,23.00319481
285,26.18333244,27.10000038,25.70000076,26.96666527,66028140,23.69138145
286,26.5,26.85000038,25.79999924,26.56666565,45772245,23.33996773
287,26.66666603,27.58333206,26.56666565,26.88333321,42834909,23.6181736
288,27,27.73333359,26.68333244,27.5,71638554,24.15994263
289,27.66666603,28.43333244,27.66666603,28.33333206,34016796,24.89206123
290,28.60000038,30.38333321,28.38333321,30.04999924,59932653,26.4002285
291,30.28333282,31.29999924,30.01666641,30.70000076,51195621,26.97128105
292,30.91666603,30.91666603,29.63333321,29.78333282,34017735,26.16594696
293,29.33333206,29.66666603,28.93333244,29.06666565,36310506,25.53631973
294,29.25,30.66666603,29.10000038,30.54999924,42558603,26.83950233
295,30.73333359,31.23333359,30.23333359,30.39999962,45229077,26.70771599
296,30.43333244,31.45000076,29.31666565,31.20000076,63010848,27.41055107
297,31.5,31.56666565,30.38333321,31.06666565,45891693,27.29341316
298,31.01666641,31.81666565,30.78333282,31.64999962,63556005,27.80589867
299,31.86666679,32.04999924,31.13333321,31.45000076,35936859,27.6301918
300,31.48333359,32.33333206,31.14999962,32.23333359,48370725,28.31837845
301,32.21666718,32.54999924,31.01666641,31.16666603,54651846,27.38126755
302,31.33333206,31.46666527,30.18333244,30.35000038,41619885,26.66379166
303,30.16666603,31.03333282,30,30.60000038,30160203,26.88342857
304,30.75,31.08333206,30.56666565,30.79999924,20409297,27.05913734
305,30.96666527,31.39999962,30.51666641,30.70000076,27294354,27.17716789
306,30.96666527,31.06666565,30.54999924,30.81666565,49917378,27.28044891
307,31.26666641,32.51666641,30.95000076,31.96666527,65733300,28.29848099
308,32.1333313,33.93333435,32.01666641,33.61666489,106871754,29.75914764
309,34.01666641,34.06666565,32.25,32.41666412,61986711,28.6968441
310,32.43333435,33,32.03333282,32.45000076,37349862,28.72635651
311,32.71666718,32.78333282,32.09999847,32.26666641,20317581,28.5640583
312,32.29999924,32.48333359,31.48333359,31.66666603,20624223,28.03290939
313,31.71666527,32.11666489,31.06666565,31.93333244,27228855,28.2689743
314,31.85000038,32.26666641,31.63333321,31.85000038,21749289,28.19520378
315,31.79999924,31.83333206,30.96666527,31.10000038,53425362,27.53126907
316,31.18333244,31.39999962,30.66666603,31.31666565,41529546,27.72307014
317,31.54999924,31.91666603,31.35000038,31.66666603,20654934,28.03290939
318,31.68333244,31.88333321,31.29999924,31.38333321,13209351,27.78208923
319,31.38333321,31.51666641,30.71666527,30.83333206,16277727,27.29519844
320,30.63333321,30.63333321,29.53333282,29.79999924,22971246,26.38043976
321,29.76666641,29.95000076,29.29999924,29.46666527,24354744,26.08535767
322,29.5,29.73333359,29.16666603,29.46666527,20413533,26.08535767
323,29.51666641,29.86666679,28.88333321,29.01666641,48818151,25.68699646
324,29.16666603,29.51666641,28.85000038,29.38333321,21338169,26.01158905
325,29.33333206,29.41666603,28.43333244,29.04999924,22789725,25.71650696
326,28.93333244,29.75,28.75,29.41666603,24345006,26.04109764
327,29.41666603,29.76666641,29.16666603,29.48333359,26423517,26.10011482
328,29.21666527,29.48333359,29.06666565,29.41666603,11389035,26.04109764
329,29.66666603,29.78333282,28.81666565,28.89999962,18255918,25.58371925
330,28.89999962,29.10000038,28.53333282,28.96666527,15589908,25.64273453
331,28.95000076,30.36666679,28.75,29.98333359,29622102,26.54273796
332,30.03333282,30.25,29.60000038,29.89999962,20809257,26.46896744
333,29.89999962,30.16666603,28.79999924,28.96666527,18117831,25.64273453
334,28.96666527,29.93333244,28.66666603,29.70000076,17664834,26.29191971
335,29.70000076,29.93333244,29.51666641,29.66666603,14422137,26.26240921
336,29.83333206,29.88333321,28.88333321,29.75,12642906,26.33618164
337,29.66666603,30.79999924,29.54999924,30.64999962,20954694,27.13290596
338,31.70000076,33.36666489,31.70000076,33.09999847,51849138,29.30176735
339,33.29999924,33.29999924,31.85000038,32.31666565,25111281,28.60832024
340,32.66666412,34.08333206,32.26666641,33.70000076,45689826,29.83291626
341,34.66666412,35.8833313,33.78333282,34.21666718,77956989,30.29029655
342,34.36666489,37.5,34.33333206,37.26666641,108593046,32.99031067
343,37.16666412,39.25,36.48333359,37.66666412,68298933,33.34440613
344,37.65000153,38.23333359,37.18333435,37.58333206,35917173,33.27062988
345,37.76666641,37.8833313,36.66666412,37.40000153,32644272,33.10834503
346,38.66666412,38.66666412,37.11666489,37.79999924,105093189,33.46244431
347,37.95000076,38.31666565,36.54999924,37.21666718,49922292,32.94604874
348,37.33333206,37.56666565,36.8833313,37.06666565,31057965,32.81326294
349,36.93333435,38.06666565,36.93333435,37.71666718,28189440,33.38866425
350,37.66666412,37.71666718,35.40000153,35.61666489,41677017,31.52964401
351,35.90000153,36.66666412,34.98333359,36.09999847,39082830,31.95751762
352,36.18333435,36.5,35.45000076,35.90000153,15825306,31.78046036
353,36.01666641,37.04999924,35.84999847,36.81666565,23772855,32.59194183
354,36.66666412,36.96666718,35.58333206,35.66666412,20186847,31.57390404
355,35.75,36.75,35.73333359,36.68333435,18529365,32.47390747
356,36.58333206,37.20000076,36.28333282,36.93333435,24943608,32.69522858
357,37,37.41666412,36.15000153,36.33333206,32924067,32.16407013
358,36.45000076,36.90000153,36.25,36.59999847,23424801,32.40014648
359,36.84999847,37.33333206,35.34999847,35.86666489,32430930,31.75095749
360,36,36.98333359,35.8833313,36.86666489,16063953,32.63620758
361,36.91666412,37.76666641,36.31666565,37.16666412,33804483,32.90178299
362,37.28333282,38.40000153,37.16666412,38.25,42151767,33.86080551
363,38.31666565,38.43333435,37.54999924,37.96666718,33003267,33.60997772
364,37.95000076,38.45000076,37.83333206,38.1333313,21223506,33.75752258
365,38.5,38.86666489,38.20000076,38.31666565,51050244,33.91981506
366,38.33333206,38.70000076,37.23333359,37.5,20912469,33.19686127
367,37.75,38.48333359,36.59999847,36.95000076,33367893,32.70998001
368,37,37.61666489,37,37.36666489,14009295,33.07883072
369,37.56666565,37.95000076,36.96666718,37.70000076,25226940,33.37392426
370,37.73333359,38.15000153,37.45000076,37.86666489,12187362,33.52145767
371,38.08333206,38.25,35.73333359,36.1333313,30916248,31.98702621
372,36.03333282,36.58333206,33.58333206,33.73333359,53678784,29.86242485
373,33.66666412,36.03333282,33.33333206,35.78333282,71879163,31.67718506
374,35.81666565,35.81666565,34.43333435,34.61666489,24602505,30.64439583
375,34.83333206,35.73333359,34.3833313,35.59999847,28447611,31.51488495
376,35.46666718,35.70000076,34.76666641,35.34999847,58318251,31.29357719
377,35.25,35.25,33.73333359,34.28333282,30095892,30.34931946
378,34.29999924,35.06666565,34.16666412,34.34999847,23451318,30.40832901
379,34.5,34.79999924,34.03333282,34.43333435,16754862,30.48209572
380,34.59999847,34.6333313,31.96666527,32.18333435,43257153,28.49029541
381,32.5,33.31666565,31.26666641,32.84999847,63753267,29.08045578
382,32.79999924,33.91666412,31.93333244,33.5,41161548,29.65586853
383,33.65000153,34.1333313,32.75,32.95000076,30391386,29.16898155
384,33.04999924,33.40000153,31.95000076,32.53333282,24861369,28.80012703
385,32.73333359,33.41666412,32.40000153,33.04999924,40596891,29.25750542
386,33.29999924,33.29999924,32.61666489,32.8833313,21059481,29.10996246
387,32.68333435,32.76666641,30.71666527,30.91666603,41593818,27.36897087
388,31.13333321,33.46666718,31.08333206,32.79999924,114516858,29.03619194
