"","BAJFINANCE.NS.Open","BAJFINANCE.NS.High","BAJFINANCE.NS.Low","BAJFINANCE.NS.Close","BAJFINANCE.NS.Volume","BAJFINANCE.NS.Adjusted"
"1476",7426.60009765625,7477,7305.5,7367.14990234375,913082,7330.3505859375
"1477",7418.9501953125,7440,7243,7295.2998046875,1129485,7258.859375
"1478",7325,7344,7145.25,7162.2998046875,1225844,7126.52392578125
"1479",7219.89990234375,7323.39990234375,7190.89990234375,7232.7998046875,1605279,7196.67138671875
"1480",7275,7290,7200,7258.64990234375,1856064,7222.392578125
"1481",7231.64990234375,7343,7205.14990234375,7327.75,912802,7291.1474609375
"1482",7336.9501953125,7336.9501953125,7273,7299.0498046875,331489,7262.5908203125
"1483",7324,7445.10009765625,7280.0498046875,7430.0498046875,1112990,7392.9365234375
"1484",7444.9501953125,7485.85009765625,7368.2001953125,7384.7998046875,553405,7347.91259765625
"1485",7560,7733.9501953125,7560,7705.5498046875,2911879,7667.06005859375
"1486",7734.9501953125,7789,7673.10009765625,7711.14990234375,1052601,7672.63232421875
"1487",7677,7830,7631.2998046875,7736,1121209,7697.3583984375
"1488",7774,7810,7698,7725.4501953125,1247083,7686.861328125
"1489",7716,7735.25,7660,7680.5498046875,559072,7642.18505859375
"1490",7680,7793.2998046875,7651.0498046875,7669.75,651741,7631.439453125
"1491",7684,7718.9501953125,7617,7661.0498046875,808638,7622.78271484375
"1492",7697.9501953125,7697.9501953125,7454,7478,997220,7440.64697265625
"1493",7475,7614.5,7427.89990234375,7456.64990234375,1194723,7419.40380859375
"1494",7303.2998046875,7478.2001953125,7302.2001953125,7358.85009765625,1380271,7322.09228515625
"1495",7296,7351.75,7234,7265.5498046875,1686996,7229.2578125
"1496",7360,7388.7998046875,7261.25,7319.10009765625,830810,7282.541015625
"1497",7352.89990234375,7355,7042.60009765625,7070.7001953125,2533297,7035.3818359375
"1498",7104,7104,6996.7998046875,7055.2998046875,2063675,7020.05810546875
"1499",7055.2998046875,7125.7998046875,7036,7085.5,1168349,7050.107421875
"1500",7085.5,7224.9501953125,7085.10009765625,7191.64990234375,1860361,7155.72705078125
"1501",6988.5,6988.5,6805,6817.2001953125,4153147,6783.14794921875
"1502",6820,6921,6812,6862.89990234375,1810512,6828.61962890625
"1503",6865.89990234375,6879.9501953125,6733,6743.2998046875,1911137,6709.61669921875
"1504",6755,6910,6753,6848.2998046875,1367508,6814.09228515625
"1505",6894,6895,6600,6608.2001953125,1771222,6575.19189453125
"1506",6648,6699,6535,6598.14990234375,2439533,6565.19189453125
"1507",6641,6737.60009765625,6625.25,6709.2001953125,1538237,6675.6875
"1508",6731.85009765625,6737.5,6536.7001953125,6575.64990234375,2193209,6542.80419921875
"1509",6580,6677.7001953125,6572,6654.5,1209874,6621.26025390625
"1510",6669.4501953125,6671.85009765625,6551.5,6569.14990234375,544784,6536.3369140625
"1511",6600,6639,6553.10009765625,6603.64990234375,948014,6570.66455078125
"1512",6563.85009765625,6656,6550,6646.5,636126,6613.30029296875
"1513",6646,6677.39990234375,6585.64990234375,6619.39990234375,880859,6586.33544921875
"1514",6650.0498046875,6660,6602,6619.2001953125,1029431,6586.13720703125
"1515",6648.89990234375,6806.89990234375,6625.2998046875,6712.7998046875,1315881,6679.26904296875
"1516",6711.89990234375,6792,6681.25,6763.60009765625,1106709,6729.8154296875
"1517",6790,6790,6665.0498046875,6688.7998046875,854944,6655.38916015625
"1518",6691.0498046875,6706.85009765625,6561,6674.9501953125,1022374,6641.6083984375
"1519",6674,6719,6632.60009765625,6697.85009765625,1280311,6664.39404296875
"1520",6690,6708,6624.2001953125,6643.25,892056,6610.06640625
"1521",6631,6642,6491.10009765625,6556.25,1150306,6523.5009765625
"1522",6572,6596.75,6475,6498.7001953125,535321,6466.23876953125
"1523",6499,6539,6366.2001953125,6495.35009765625,1699098,6462.9052734375
"1524",6511.75,6608.7001953125,6502.10009765625,6571.4501953125,919080,6538.62548828125
"1525",6588,6639.9501953125,6557.4501953125,6602.4501953125,397118,6569.470703125
"1526",6602.4501953125,6636.25,6272,6324.25,1717558,6292.66015625
"1527",6332.5,6345.89990234375,6187.7998046875,6311.25,2104792,6279.72509765625
"1528",6350,6468.60009765625,6325.39990234375,6421.0498046875,1469421,6388.9765625
"1529",6550,6552,6404,6433.75,1203971,6401.61328125
"1530",6405,6485,6341.35009765625,6436.0498046875,1094677,6403.9013671875
"1531",6439.25,6514.9501953125,6391.5498046875,6456.14990234375,1132183,6423.9013671875
"1532",6456.14990234375,6470,6297.7998046875,6397.4501953125,1219865,6365.49462890625
"1533",6375.0498046875,6578,6360,6514.35009765625,1970500,6481.810546875
"1534",6514.35009765625,6555,6456.10009765625,6504.64990234375,676425,6472.15869140625
"1535",6509.7001953125,6667.2001953125,6505,6596.25,1408087,6563.30126953125
"1536",6610,6731,6606,6649.5,1490831,6616.28564453125
"1537",6707.5,6771.64990234375,6657.14990234375,6715.75,1806092,6682.20458984375
"1538",6705,6803,6686.2998046875,6760.89990234375,1125238,6727.12890625
"1539",6754.5,6945,6745,6910.10009765625,1850321,6875.583984375
"1540",6945.75,7049,6905,7022.75,1551275,6987.6708984375
"1541",7032.10009765625,7349.2998046875,7032.10009765625,7245.25,3574518,7209.0595703125
"1542",7261.25,7343.4501953125,7220.0498046875,7250.9501953125,1125238,7214.7314453125
"1543",7250.9501953125,7255,7135,7207.39990234375,967615,7171.3984375
"1544",7197,7323.35009765625,7186.14990234375,7309.25,958943,7272.73974609375
"1545",7345,7350,7255,7283.39990234375,1040589,7247.01904296875
"1546",7234.75,7259,7156,7175.64990234375,1200494,7139.80712890625
"1547",7215,7226.9501953125,7142.7998046875,7178.5498046875,518210,7142.6923828125
"1548",7220,7235.35009765625,7124.5,7193.60009765625,710281,7157.66748046875
"1549",7235.89990234375,7254,7160,7230.25,567986,7194.134765625
"1550",7224,7264,7156.2998046875,7229.5498046875,1092588,7193.43798828125
"1551",7145.0498046875,7198.7998046875,7063.4501953125,7076.25,758448,7040.90380859375
"1552",7009.9501953125,7034.2998046875,6931,6954.25,963293,6919.51318359375
"1553",6928.10009765625,6995,6866,6893.2001953125,1385133,6858.7685546875
"1554",6840.0498046875,7150,6810.0498046875,7119.5,1218375,7083.93798828125
"1555",7167.2998046875,7306,7167.2998046875,7292.2001953125,1165272,7255.775390625
"1556",7309,7339.89990234375,7236.7998046875,7259.89990234375,1081567,7223.63623046875
"1557",7283,7419.4501953125,7250,7329.14990234375,886929,7292.54052734375
"1558",7330,7364.85009765625,7125.10009765625,7294.89990234375,1173354,7258.46142578125
"1559",7000,7000,6691.5,6731.2001953125,5814723,6697.57763671875
"1560",6789.9501953125,6839.60009765625,6713.0498046875,6826.60009765625,1681030,6792.5009765625
"1561",6829.9501953125,6975,6821.9501953125,6923.5498046875,1798675,6888.96630859375
"1562",6937.85009765625,6969.9501953125,6865,6882.7001953125,1139572,6848.32080078125
"1563",7329,7400,6906.9501953125,6931.5,6818601,6896.876953125
"1564",7007.9501953125,7019.9501953125,6845,6859.85009765625,1229988,6825.5849609375
"1565",6889.9501953125,6943.10009765625,6788,6872.5498046875,1298126,6838.22119140625
"1566",6871.5,6879.5498046875,6785,6799.4501953125,725925,6765.48681640625
"1567",6799.89990234375,6832.7001953125,6585,6605.14990234375,1381115,6572.15673828125
"1568",6638.89990234375,6698,6601.2001953125,6684.14990234375,824908,6650.76220703125
"1569",6684,6744.2998046875,6620,6718.75,512256,6685.189453125
"1570",6710,6741.85009765625,6657.60009765625,6675.7001953125,755840,6642.35498046875
"1571",6692,6731.9501953125,6645.0498046875,6680,595059,6646.63330078125
"1572",6700.35009765625,6762.10009765625,6623.0498046875,6747.14990234375,1059851,6713.44775390625
"1573",6747,6780,6701.0498046875,6727.39990234375,480158,6693.79638671875
"1574",6705,6785,6705,6742.85009765625,761624,6709.16943359375
"1575",6777.4501953125,6777.4501953125,6727.25,6744.5498046875,416046,6710.8603515625
"1576",6759.5498046875,6853.5,6730.0498046875,6826.64990234375,709317,6792.55029296875
"1577",6820,6910,6793,6836.89990234375,742043,6802.7490234375
"1578",6859,6959.5498046875,6810,6895.5,655471,6861.056640625
"1579",6913.9501953125,6945,6856.89990234375,6873.0498046875,752867,6838.71875
"1580",6878,6908,6785.35009765625,6806.7001953125,721331,6772.7001953125
"1581",6779.89990234375,6798.9501953125,6594.0498046875,6616.4501953125,1155575,6583.40087890625
"1582",6664.9501953125,6771.9501953125,6642.39990234375,6697.7001953125,2841733,6664.24462890625
"1583",6948.85009765625,6988.7001953125,6832.9501953125,6915.5498046875,1148212,6881.00634765625
"1584",6915.9501953125,6915.9501953125,6375.7001953125,6509.5498046875,3299387,6477.0341796875
"1585",6604,6862,6535.5498046875,6836.64990234375,1218517,6802.50048828125
"1586",6850,7012.9501953125,6822.2998046875,6925.7998046875,1465716,6891.205078125
"1587",6995,7299,6941,7191.39990234375,2984052,7155.478515625
"1588",7250,7250,7075.25,7088.85009765625,872318,7053.44091796875
"1589",7083,7169,7051,7138.10009765625,1205213,7102.44482421875
"1590",7148,7277,7115,7217.75,1268508,7181.69677734375
"1591",7252.2001953125,7325,7232.14990234375,7294.9501953125,1345495,7258.51171875
"1592",7296.0498046875,7370,7247,7341.5498046875,1187488,7304.87841796875
"1593",7365,7429.4501953125,7300,7334.7001953125,946904,7298.06298828125
"1594",7334.7001953125,7348.9501953125,7177.89990234375,7233.9501953125,520400,7197.81640625
"1595",7220,7264.89990234375,7111,7207.10009765625,900158,7171.10009765625
"1596",7239.2998046875,7265,7075,7134.25,1499818,7134.25
"1597",7076,7106.9501953125,7020.5498046875,7081.85009765625,635654,7081.85009765625
"1598",7101,7140,6998,7074.4501953125,1560811,7074.4501953125
"1599",7070,7179.25,7035,7158.2001953125,912552,7158.2001953125
"1600",7150,7239,7083.0498046875,7166.75,1137606,7166.75
"1601",7165,7226,7105.2998046875,7115.5498046875,829584,7115.5498046875
"1602",7075,7304,7075,7276.75,772745,7276.75
"1603",7275,7275.9501953125,7122,7165.60009765625,1281027,7165.60009765625
"1604",7189.9501953125,7284.64990234375,7170,7258.7998046875,836393,7258.7998046875
"1605",7301.0498046875,7325,7100,7107.0498046875,1897977,7107.0498046875
"1606",7134,7149.89990234375,7077,7138,931079,7138
"1607",7144.9501953125,7147.64990234375,7047,7098.25,677705,7098.25
"1608",7109.85009765625,7142.39990234375,7042,7068.0498046875,973503,7068.0498046875
"1609",7068,7129.35009765625,7021,7054.9501953125,809714,7054.9501953125
"1610",7087.89990234375,7087.89990234375,6930,6950.2998046875,971801,6950.2998046875
"1611",6996.9501953125,7045,6915.0498046875,7004.2998046875,1068833,7004.2998046875
"1612",7020.0498046875,7085,6995.25,7063.75,533373,7063.75
"1613",7080,7090,7005.2001953125,7059.10009765625,558200,7059.10009765625
"1614",7047.10009765625,7117.89990234375,6971.14990234375,7110,864605,7110
"1615",7110,7110,6910,6932.2998046875,938598,6932.2998046875
"1616",6932,6958.60009765625,6849.39990234375,6884.25,575193,6884.25
"1617",6934,6944.85009765625,6620,6727.10009765625,1932212,6727.10009765625
"1618",6630,6654.7001953125,6541.0498046875,6607.14990234375,3100626,6607.14990234375
"1619",6560,6666,6551.4501953125,6647.75,950965,6647.75
"1620",6675.0498046875,6808.39990234375,6667.10009765625,6789.75,1110184,6789.75
"1621",6823.85009765625,6855,6765.75,6812.4501953125,748565,6812.4501953125
"1622",6812.4501953125,6899,6783,6823.60009765625,1179413,6823.60009765625
"1623",6826.9501953125,6855,6793,6806.9501953125,889659,6806.9501953125
"1624",6831.5,6844,6750,6771.64990234375,839523,6771.64990234375
"1625",6725,6750,6673.10009765625,6725,622218,6725
"1626",6650,6650,6532.60009765625,6596.7001953125,944041,6596.7001953125
"1627",6626,6697,6511.5,6538.35009765625,891828,6538.35009765625
"1628",6600,6659.35009765625,6581.10009765625,6637.14990234375,464284,6637.14990234375
"1629",6625.0498046875,6678.0498046875,6571.35009765625,6582.2001953125,690389,6582.2001953125
"1630",6700,6700,6591,6618.2001953125,699490,6618.2001953125
"1631",6619.10009765625,6645,6564.0498046875,6608.14990234375,674887,6608.14990234375
"1632",6644.9501953125,6644.9501953125,6452.2001953125,6465.0498046875,1072327,6465.0498046875
"1633",6482.5,6489.9501953125,6430.9501953125,6458.5,774276,6458.5
"1634",6505,6600,6425,6590.89990234375,753419,6590.89990234375
"1635",6638,6656,6593.60009765625,6616.35009765625,528730,6616.35009765625
"1636",6647.35009765625,6773.89990234375,6616.35009765625,6722.2001953125,957159,6722.2001953125
"1637",6721.9501953125,6747.2998046875,6695,6735.35009765625,633111,6735.35009765625
"1638",6750,6765,6723.89990234375,6743.60009765625,728260,6743.60009765625
"1639",6755,6762,6704.9501953125,6735.85009765625,618045,6735.85009765625
"1640",6776,6819,6756.0498046875,6778.35009765625,898343,6778.35009765625
"1641",6778.35009765625,6873.35009765625,6730,6863.60009765625,2035902,6863.60009765625
"1642",6876,6917,6852,6900,848986,6900
"1643",6889.0498046875,7158,6881.5498046875,7063.5498046875,2639159,7063.5498046875
"1644",7071.0498046875,7215.0498046875,7071.0498046875,7200.14990234375,2044367,7200.14990234375
"1645",7274,7450,7229,7440.0498046875,2296378,7440.0498046875
"1646",7460,7460,7206.10009765625,7353.7998046875,1898656,7353.7998046875
"1647",7254.9501953125,7377,7245.25,7299.5,886746,7299.5
"1648",7320,7326.64990234375,7193,7244.89990234375,673447,7244.89990234375
"1649",7255.5498046875,7395,7255.5498046875,7317.14990234375,1842827,7317.14990234375
"1650",7324,7377.9501953125,7262.7998046875,7347.4501953125,878938,7347.4501953125
"1651",7369.9501953125,7369.9501953125,7193,7241.85009765625,1308932,7241.85009765625
"1652",7250,7432,7206.2998046875,7345.5498046875,1104890,7345.5498046875
"1653",7420,7440,7296.60009765625,7428.2998046875,1446764,7428.2998046875
"1654",7428.2998046875,7660,7352,7598.5,2208438,7598.5
"1655",7680,7680,7322,7345.75,2679555,7345.75
"1656",7337.5,7455,7286.14990234375,7365.5,1567786,7365.5
"1657",7387.25,7672.5,7378.5,7631.10009765625,2974993,7631.10009765625
"1658",7675,7748,7560,7590.35009765625,1720644,7590.35009765625
"1659",7635,7655,7487.25,7582.4501953125,1645004,7582.4501953125
"1660",7625.75,7635.9501953125,7531.7001953125,7595.10009765625,573497,7595.10009765625
"1661",7597,7603.4501953125,7483.89990234375,7554.2001953125,1069540,7554.2001953125
"1662",7545,7640,7498.0498046875,7623.89990234375,1272038,7623.89990234375
"1663",7640,7779.39990234375,7587.5498046875,7768.39990234375,1668165,7768.39990234375
"1664",7780,7810,7711,7756,1178131,7756
"1665",7746,7824,7676.14990234375,7703,961952,7703
"1666",7660.10009765625,7814.64990234375,7651,7703,788288,7703
"1667",7610,7700,7381,7433.85009765625,1040662,7433.85009765625
"1668",7420,7430,7155,7211.35009765625,1768111,7211.35009765625
"1669",7211.35009765625,7324,7190.2998046875,7269.39990234375,936227,7269.39990234375
"1670",7264.85009765625,7295.39990234375,7160.0498046875,7186.9501953125,903805,7186.9501953125
"1671",7216,7426.7998046875,7206.10009765625,7300.4501953125,1054375,7300.4501953125
"1672",7320,7368,7273,7319.7001953125,559427,7319.7001953125
"1673",7325,7330,7226.0498046875,7302,361587,7302
"1674",7292.7001953125,7313.85009765625,7200,7208.7998046875,445181,7208.7998046875
"1675",7244.89990234375,7256.14990234375,6979,7016.89990234375,1485567,7016.89990234375
"1676",7010,7059.35009765625,6920,6956.35009765625,1125698,6956.35009765625
"1677",6980.9501953125,6998.7998046875,6871,6899.5,689755,6899.5
"1678",6893,6938.64990234375,6820.7001953125,6899.5498046875,744929,6899.5498046875
"1679",6909.0498046875,6950.75,6717.25,6780.89990234375,2209966,6780.89990234375
"1680",6800,6833,6643.64990234375,6677.89990234375,1700619,6677.89990234375
"1681",6605.75,7098.85009765625,6601,6995.7998046875,2637391,6995.7998046875
"1682",7012.5,7122.85009765625,6990.60009765625,7040.89990234375,895125,7040.89990234375
"1683",7040.89990234375,7059.9501953125,6893.2998046875,6910.14990234375,1022324,6910.14990234375
"1684",6920,7045,6875,6911.35009765625,714981,6911.35009765625
"1685",6909.10009765625,7060,6802.2001953125,7022.5,1409750,7022.5
"1686",6999,7020.4501953125,6932,6955,566044,6955
"1687",6949,6970.7998046875,6879.75,6889.75,730153,6889.75
"1688",6930,6944.5498046875,6902,6923.60009765625,45011,6923.60009765625
"1689",6975,6975,6752.89990234375,6843.7001953125,716239,6843.7001953125
"1690",6845,7014.9501953125,6712,6930.35009765625,1223430,6930.35009765625
"1691",6935,7024.10009765625,6892.2998046875,7006.2001953125,696262,7006.2001953125
"1692",7006.2001953125,7038.9501953125,6870,6904.5,459047,6904.5
"1693",6904.5,6951.5498046875,6841,6895.9501953125,424840,6895.9501953125
"1694",6860,6904.2001953125,6752.14990234375,6778.7998046875,762316,6778.7998046875
"1695",6819,6836.85009765625,6615,6638.2001953125,1057233,6638.2001953125
"1696",6635,6702.25,6526.60009765625,6566,867347,6566
"1697",6572.2998046875,6639.4501953125,6530,6549.14990234375,527703,6549.14990234375
"1698",6633,6657,6555,6567.9501953125,596535,6567.9501953125
"1699",6594.35009765625,6644.7998046875,6561,6595.2998046875,804046,6595.2998046875
"1700",6614,6614,6451,6465.64990234375,1101080,6465.64990234375
"1701",6470,6722.39990234375,6456.0498046875,6683.9501953125,969855,6683.9501953125
"1702",6789.89990234375,6863,6667.2998046875,6685.39990234375,1132751,6685.39990234375
"1703",6722,6739.7998046875,6608.4501953125,6617.9501953125,663278,6617.9501953125
"1704",6650,6733.2998046875,6612.25,6705.2001953125,642010,6705.2001953125
"1705",6714,6726.25,6495,6509.39990234375,1576882,6509.39990234375
"1706",6519,6609,6510.35009765625,6575.89990234375,709643,6575.89990234375
"1707",6595,6665,6491,6650.64990234375,920249,6650.64990234375
"1708",6696.14990234375,6722.39990234375,6630.7998046875,6675.4501953125,1313666,6675.4501953125
"1709",6701.75,6764.39990234375,6666.85009765625,6740,1130441,6740
"1710",6760,6889.89990234375,6685.4501953125,6850.39990234375,1348243,6850.39990234375
"1711",6875.9501953125,6935,6778.64990234375,6850.2998046875,833207,6850.2998046875
"1712",6850.10009765625,6925,6827.89990234375,6868.35009765625,840910,6868.35009765625
"1713",6884.7998046875,6958.85009765625,6844.0498046875,6936.2001953125,1204563,6936.2001953125
"1714",6959.89990234375,7165,6893.10009765625,7115.10009765625,1993104,7115.10009765625
"1715",7121.85009765625,7148.39990234375,7075,7125.7998046875,966796,7125.7998046875
"1716",7099,7217.25,6980.60009765625,7182.7998046875,1250436,7182.7998046875
"1717",7182.7998046875,7248,7156.10009765625,7208.39990234375,796074,7208.39990234375
"1718",7200,7257.39990234375,7110,7152.7998046875,1031856,7152.7998046875
"1719",7149,7178.7998046875,7060.39990234375,7074.4501953125,727514,7074.4501953125
"1720",6950,7024.4501953125,6887.85009765625,6918.5498046875,907675,6918.5498046875
"1721",6913.35009765625,7024,6804.7001953125,6848.25,2700019,6848.25
"1722",6897,6976.89990234375,6855.9501953125,6866.7001953125,582928,6866.7001953125
"1723",6882,6910,6794,6808.2001953125,601427,6808.2001953125
"1724",6830.39990234375,6858,6800.0498046875,6815.75,329096,6815.75
"1725",6846.85009765625,6976.7001953125,6830.39990234375,6907.75,555418,6907.75
"1726",6900,6995,6865,6888.25,490876,6888.25
"1727",6869.9501953125,6877,6792,6823,615398,6823
"1728",6823,6947.9501953125,6806,6935.2998046875,418721,6935.2998046875
