"","LT.NS.Open","LT.NS.High","LT.NS.Low","LT.NS.Close","LT.NS.Volume","LT.NS.Adjusted"
"1421",3040,3058.35009765625,3005.25,3023.55004882812,2698016,2999.9677734375
"1422",3040.5,3077.44995117188,2995.10009765625,3073.25,3254492,3049.28002929688
"1423",3064.10009765625,3064.10009765625,2990.05004882812,3027.75,3100946,3004.134765625
"1424",3032.55004882812,3114.89990234375,3032.55004882812,3096.05004882812,3413447,3071.90209960938
"1425",3114.94995117188,3114.94995117188,3073.14990234375,3093.69995117188,1898118,3069.57055664062
"1426",3075,3085,3055.55004882812,3074.69995117188,1181760,3050.71850585938
"1427",3073.85009765625,3099,3072.14990234375,3076,1551789,3052.00854492188
"1428",3090,3110,3084.39990234375,3088.69995117188,2066921,3064.609375
"1429",3094,3105.05004882812,3067.05004882812,3081.75,1870280,3057.71362304688
"1430",3067.75,3099,3063.5,3089.60009765625,1437808,3065.50244140625
"1431",3098.94995117188,3113.25,3074.69995117188,3101.89990234375,818794,3077.70654296875
"1432",3109.89990234375,3114.19995117188,3063,3066.30004882812,1847182,3042.38427734375
"1433",3068.64990234375,3079.14990234375,3037.14990234375,3045.60009765625,1350839,3021.845703125
"1434",3025.60009765625,3069.89990234375,3007.14990234375,3054.39990234375,1599104,3030.57690429688
"1435",3039.94995117188,3056.25,2977.30004882812,3012.35009765625,1667471,2988.85498046875
"1436",3003,3006.89990234375,2949,2958.30004882812,1614030,2935.2265625
"1437",2959,2965.5,2910.30004882812,2916.10009765625,2108353,2893.35571289062
"1438",2906,2916.14990234375,2857.05004882812,2864.60009765625,3286109,2842.25756835938
"1439",2864.64990234375,2910.55004882812,2857.64990234375,2901.89990234375,2399538,2879.26635742188
"1440",2899.19995117188,2932,2856.14990234375,2926.35009765625,1693052,2903.52587890625
"1441",2929.94995117188,2951.55004882812,2907.94995117188,2929.05004882812,1556467,2906.20483398438
"1442",2947.44995117188,2983.14990234375,2871.05004882812,2895.30004882812,3875595,2872.71801757812
"1443",2935,2937.85009765625,2903.19995117188,2918.10009765625,1451606,2895.34008789062
"1444",2934,2948.05004882812,2905,2911.25,1136175,2888.54345703125
"1445",2933,2979,2927.25,2975.44995117188,1235499,2952.24267578125
"1446",2970,2983.60009765625,2956.10009765625,2961.30004882812,1112206,2938.203125
"1447",2974.69995117188,3002.75,2961,2996.44995117188,1013438,2973.07885742188
"1448",3003,3028.69995117188,2997,3024.85009765625,1719911,3001.25756835938
"1449",3021.05004882812,3044,3005.25,3033.25,947753,3009.59204101562
"1450",3050,3054.35009765625,3031.64990234375,3048.5,531769,3024.72314453125
"1451",3062.35009765625,3071.05004882812,3055,3064.94995117188,1160184,3041.04467773438
"1452",3057.94995117188,3082.10009765625,3045,3051.14990234375,1597607,3027.35229492188
"1453",3050,3115.44995117188,3045.14990234375,3109,1325050,3084.75122070312
"1454",3095.10009765625,3111.94995117188,3076.19995117188,3088.80004882812,1231164,3064.70874023438
"1455",3088.5,3099,3062.44995117188,3074.85009765625,1884782,3050.86767578125
"1456",3074.85009765625,3088.64990234375,3062.5,3082.30004882812,1104208,3058.25952148438
"1457",3080,3088,3031.05004882812,3045.64990234375,1514688,3021.89526367188
"1458",3050,3067,3039.60009765625,3054.25,915121,3030.42822265625
"1459",3054,3059.14990234375,3035,3050,1210508,3026.21142578125
"1460",3050,3089.89990234375,3049,3083.75,1801107,3059.69799804688
"1461",3076.30004882812,3124.55004882812,3058.69995117188,3109.19995117188,3131624,3084.94946289062
"1462",3129.94995117188,3197.94995117188,3121.05004882812,3190.64990234375,2112908,3165.76416015625
"1463",3285,3347.55004882812,3250,3313.55004882812,3095974,3287.70581054688
"1464",3319.05004882812,3325,3279.05004882812,3315.44995117188,1659309,3289.5908203125
"1465",3330,3401,3321,3392.30004882812,2057233,3365.84155273438
"1466",3392.30004882812,3409.89990234375,3337.05004882812,3355.60009765625,2128823,3329.42797851562
"1467",3377,3430,3366,3378.44995117188,2428891,3352.099609375
"1468",3377.94995117188,3405,3360,3385.80004882812,1534238,3359.39233398438
"1469",3375,3375,3332,3342.39990234375,1888423,3316.33056640625
"1470",3352.94995117188,3410,3346.19995117188,3399.80004882812,1509107,3373.283203125
"1471",3425.94995117188,3440,3400.10009765625,3433.10009765625,2425646,3406.32348632812
"1472",3435.14990234375,3498.89990234375,3432.85009765625,3488,2632935,3460.79516601562
"1473",3496,3506,3466,3491.60009765625,1767429,3464.3671875
"1474",3488.94995117188,3525,3476.05004882812,3498.94995117188,1311700,3471.65966796875
"1475",3505,3514.60009765625,3412.55004882812,3418.5,1876048,3391.83715820312
"1476",3390.05004882812,3439.94995117188,3333,3424.14990234375,2292802,3397.44311523438
"1477",3424,3496,3408.60009765625,3477.94995117188,1681707,3450.82348632812
"1478",3477.94995117188,3508.35009765625,3477.94995117188,3490.05004882812,1072263,3462.8291015625
"1479",3510,3549,3504.14990234375,3544,1389266,3516.3583984375
"1480",3545,3559.94995117188,3500.5,3518.05004882812,3371121,3490.61083984375
"1481",3531,3540,3495,3526,968577,3498.49877929688
"1482",3538,3538,3496.05004882812,3525.44995117188,777080,3497.95288085938
"1483",3525.05004882812,3525.44995117188,3432,3438.10009765625,1511464,3411.28442382812
"1484",3433,3465.85009765625,3411.60009765625,3440.35009765625,1283859,3413.51684570312
"1485",3441.05004882812,3480.10009765625,3423,3458.69995117188,1651616,3431.7236328125
"1486",3464.94995117188,3555,3460,3521.89990234375,2069018,3494.4306640625
"1487",3540,3559.94995117188,3490,3501.10009765625,1993855,3473.79296875
"1488",3527.44995117188,3593.75,3520.10009765625,3555.94995117188,1807271,3528.21508789062
"1489",3549.94995117188,3558.94995117188,3520,3545.5,1534821,3517.8466796875
"1490",3545.5,3559.55004882812,3500.55004882812,3504.85009765625,1105348,3477.513671875
"1491",3505.05004882812,3578.64990234375,3494.05004882812,3568.80004882812,1782631,3540.96484375
"1492",3576.10009765625,3605.69995117188,3538.05004882812,3543.05004882812,1783518,3515.41577148438
"1493",3548,3589,3538,3573.5,1791818,3545.62817382812
"1494",3555,3614.44995117188,3547.69995117188,3570.94995117188,2699076,3543.09814453125
"1495",3570.80004882812,3616.94995117188,3525,3596,2148898,3567.95288085938
"1496",3603,3655.85009765625,3603,3646,1913923,3617.56274414062
"1497",3637.60009765625,3661.35009765625,3536.19995117188,3551,1742142,3523.3037109375
"1498",3570,3617.94995117188,3521.69995117188,3589.19995117188,3711521,3561.20581054688
"1499",3599.89990234375,3618.25,3564.80004882812,3593.44995117188,2206540,3565.42260742188
"1500",3604,3733.85009765625,3600.10009765625,3708,2072982,3679.0791015625
"1501",3715.94995117188,3737.89990234375,3624.89990234375,3633.30004882812,1454989,3604.9619140625
"1502",3520,3538,3387.05004882812,3479.75,9637606,3452.609375
"1503",3480,3493.75,3371,3398,6149780,3371.4970703125
"1504",3402.69995117188,3436.35009765625,3361,3376.05004882812,7579802,3349.71826171875
"1505",3375.5,3407.94995117188,3318.44995117188,3341.75,2954238,3315.68579101562
"1506",3346,3427.75,3337.55004882812,3424.25,2545192,3397.54223632812
"1507",3445,3447,3389,3394.69995117188,2099940,3368.22265625
"1508",3413,3417.80004882812,3293.85009765625,3335.5,3471727,3309.48461914062
"1509",3336.25,3390,3308.94995117188,3324.55004882812,3121873,3298.6201171875
"1510",3330,3339.14990234375,3287,3299.55004882812,1922273,3273.81494140625
"1511",3312,3338.55004882812,3284.10009765625,3321.5,2151493,3295.59375
"1512",3290.05004882812,3316.94995117188,3263.05004882812,3309,2502138,3283.19116210938
"1513",3309,3321.94995117188,3290.19995117188,3300.30004882812,1999189,3274.55908203125
"1514",3304.94995117188,3398,3304.05004882812,3386.75,2768329,3360.33471679688
"1515",3400.55004882812,3408,3335.5,3339.85009765625,1216447,3313.80078125
"1516",3339.85009765625,3367.75,3328.44995117188,3356.75,1578162,3330.56884765625
"1517",3356.89990234375,3356.89990234375,3290.05004882812,3296.39990234375,2430672,3270.689453125
"1518",3310,3369,3276.94995117188,3363.75,2521388,3337.51416015625
"1519",3363.75,3399.89990234375,3340.75,3387.94995117188,2107176,3361.525390625
"1520",3400,3491.64990234375,3393,3470.14990234375,4122419,3443.08422851562
"1521",3475,3512,3451.89990234375,3506.44995117188,2122286,3479.10107421875
"1522",3505,3513,3446.14990234375,3470.19995117188,1666903,3443.1337890625
"1523",3485,3496,3436.44995117188,3477.55004882812,2119512,3450.4267578125
"1524",3501.64990234375,3658.35009765625,3500,3633.5,4407803,3605.16015625
"1525",3670,3679.80004882812,3622.05004882812,3644.44995117188,1307501,3616.02490234375
"1526",3631.19995117188,3644.44995117188,3590.30004882812,3612.60009765625,1981370,3584.42333984375
"1527",3618,3652.44995117188,3586.05004882812,3642.19995117188,1500196,3613.79248046875
"1528",3660.75,3705.14990234375,3643.25,3676.94995117188,2344401,3648.27124023438
"1529",3700,3700,3631.44995117188,3640.60009765625,1748541,3612.205078125
"1530",3639.05004882812,3672,3613.14990234375,3621.64990234375,1470377,3593.40258789062
"1531",3634.89990234375,3636.80004882812,3511.89990234375,3538.55004882812,2503293,3510.95092773438
"1532",3527.05004882812,3636,3522,3608.19995117188,4528490,3580.0576171875
"1533",3598,3603,3524.05004882812,3537.14990234375,4054210,3509.56176757812
"1534",3537.14990234375,3572.19995117188,3526.69995117188,3561.19995117188,1354787,3533.42407226562
"1535",3541,3549.5,3481,3501.69995117188,1447405,3474.38818359375
"1536",3502.75,3524.94995117188,3487.75,3509.69995117188,1442811,3482.32592773438
"1537",3525.14990234375,3596,3525.14990234375,3560,2504962,3532.23364257812
"1538",3546.19995117188,3647.30004882812,3546.19995117188,3617.80004882812,3020545,3589.58276367188
"1539",3605,3676.89990234375,3600,3670.10009765625,2320963,3641.47485351562
"1540",3683,3727.19995117188,3670.10009765625,3706.39990234375,2387693,3677.49169921875
"1541",3706.55004882812,3813.35009765625,3697.55004882812,3763.89990234375,4278668,3734.54321289062
"1542",3780.85009765625,3851.85009765625,3780.85009765625,3838,1905190,3808.06518554688
"1543",3849.80004882812,3860,3771.25,3807.39990234375,3608162,3777.70385742188
"1544",3799.69995117188,3799.69995117188,3770.14990234375,3782.44995117188,1684618,3752.94848632812
"1545",3804.89990234375,3819.75,3731.05004882812,3797.85009765625,2339529,3768.228515625
"1546",3770.10009765625,3790,3716.25,3743.10009765625,1645597,3713.90551757812
"1547",3745,3819.80004882812,3743.10009765625,3807.85009765625,1083395,3778.15063476562
"1548",3820,3827.94995117188,3775,3785.25,1997057,3755.72680664062
"1549",3800,3800,3750.10009765625,3753.19995117188,1951581,3723.92651367188
"1550",3749.94995117188,3802.10009765625,3663.5,3679.25,3437544,3650.55346679688
"1551",3626.05004882812,3679.85009765625,3586.19995117188,3600.80004882812,1719910,3572.71533203125
"1552",3580.05004882812,3598.14990234375,3529.44995117188,3543.44995117188,2291042,3515.8125
"1553",3561.94995117188,3617.64990234375,3539.69995117188,3550.94995117188,3273257,3523.25415039062
"1554",3525,3542.89990234375,3472.39990234375,3518.35009765625,2759031,3490.90844726562
"1555",3568.75,3620,3540.94995117188,3612.69995117188,2605754,3584.5224609375
"1556",3632.75,3632.75,3588,3610.14990234375,1434580,3581.9921875
"1557",3616.55004882812,3654.94995117188,3601.10009765625,3634.85009765625,1501234,3606.49975585938
"1558",3616.10009765625,3666,3611.60009765625,3652.30004882812,2420380,3623.81372070312
"1559",3652,3660.89990234375,3585,3605.19995117188,1973113,3577.0810546875
"1560",3606.10009765625,3649.89990234375,3605.19995117188,3634.30004882812,1396979,3605.9541015625
"1561",3639,3648.94995117188,3584.05004882812,3594.30004882812,1571996,3566.26611328125
"1562",3590.05004882812,3634.14990234375,3576.05004882812,3599.5,3748847,3571.42553710938
"1563",3610,3622,3488.44995117188,3499.80004882812,4079696,3472.50317382812
"1564",3522.80004882812,3527,3441.10009765625,3463.30004882812,2614667,3436.28784179688
"1565",3479.39990234375,3496,3425,3427.75,3376013,3401.01513671875
"1566",3429,3497.39990234375,3367.80004882812,3486.85009765625,4116670,3459.654296875
"1567",3312.75,3377,3266.64990234375,3275.44995117188,12120574,3249.90283203125
"1568",3281.60009765625,3306.14990234375,3234.60009765625,3271.44995117188,4132191,3245.93408203125
"1569",3267.05004882812,3315,3225.19995117188,3293.85009765625,3557067,3268.15942382812
"1570",3300,3384.89990234375,3293.39990234375,3379.44995117188,2870328,3353.091796875
"1571",3390,3417.39990234375,3353.14990234375,3411.30004882812,2718682,3384.693359375
"1572",3428.94995117188,3468.5,3378.69995117188,3460.60009765625,3398714,3433.60888671875
"1573",3475.94995117188,3475.94995117188,3412.14990234375,3450.75,2676919,3423.83569335938
"1574",3458,3470.30004882812,3434,3440.94995117188,2100848,3414.11206054688
"1575",3450.05004882812,3472.69995117188,3435.05004882812,3460.85009765625,1409992,3433.85693359375
"1576",3460.89990234375,3601.64990234375,3455,3585.39990234375,4525637,3557.43530273438
"1577",3586,3659,3582.30004882812,3625.89990234375,2740360,3597.61938476562
"1578",3644.89990234375,3695,3600,3652,2570708,3623.51586914062
"1579",3652,3685.25,3646.05004882812,3658.19995117188,1440187,3629.66748046875
"1580",3611,3661.85009765625,3610.35009765625,3634.80004882812,1506146,3606.4501953125
"1581",3626.05004882812,3643.94995117188,3607.75,3634.69995117188,2701849,3606.35083007812
"1582",3636.39990234375,3744.80004882812,3636.39990234375,3669.30004882812,6432341,3640.68115234375
"1583",3855.39990234375,3919.89990234375,3801.10009765625,3897.14990234375,5767666,3866.75390625
"1584",3852,3898,3320,3403.19995117188,9920882,3376.65649414062
"1585",3441.5,3441.5,3175.05004882812,3409,10372458,3382.41137695312
"1586",3438,3538.19995117188,3385.30004882812,3482.55004882812,8374602,3455.3876953125
"1587",3465.05004882812,3548,3446,3532.5,5879660,3504.94799804688
"1588",3521.05004882812,3585,3521.05004882812,3543.75,3151257,3516.1103515625
"1589",3570,3639,3551.19995117188,3598.69995117188,2548176,3570.63159179688
"1590",3615,3648.94995117188,3578,3630.30004882812,2242274,3601.9853515625
"1591",3665.5,3715.89990234375,3635,3703.64990234375,2965500,3674.76293945312
"1592",3718,3720,3675,3687.80004882812,1746508,3659.03686523438
"1593",3708,3710,3675,3689.19995117188,1936792,3660.42578125
"1594",3690,3699,3575,3589.94995117188,2936151,3561.94995117188
"1595",3584.94995117188,3613.30004882812,3564.60009765625,3594.44995117188,2618715,3594.44995117188
"1596",3604.05004882812,3610,3516,3535,4508508,3535
"1597",3520.35009765625,3567,3505,3531.60009765625,2330559,3531.60009765625
"1598",3556.5,3591.94995117188,3528,3587.80004882812,2158039,3587.80004882812
"1599",3601,3624.89990234375,3592.25,3602.94995117188,2480187,3602.94995117188
"1600",3597.44995117188,3601.30004882812,3550,3564.39990234375,5519875,3564.39990234375
"1601",3540,3575.94995117188,3538.10009765625,3548.44995117188,3141514,3548.44995117188
"1602",3535.19995117188,3541.39990234375,3514,3526.55004882812,2961120,3526.55004882812
"1603",3535.05004882812,3634,3535.05004882812,3626.5,5087748,3626.5
"1604",3650.35009765625,3650.5,3605,3614.35009765625,1923801,3614.35009765625
"1605",3616.10009765625,3644,3565.80004882812,3573.30004882812,1851947,3573.30004882812
"1606",3573.30004882812,3638,3568,3627.14990234375,1635209,3627.14990234375
"1607",3640.10009765625,3645.69995117188,3594,3632,1706210,3632
"1608",3650,3685,3646.10009765625,3666.10009765625,2425176,3666.10009765625
"1609",3685.05004882812,3694,3601,3650.05004882812,2231438,3650.05004882812
"1610",3660,3684.60009765625,3603,3621.10009765625,2942924,3621.10009765625
"1611",3630,3667.69995117188,3612.69995117188,3649.35009765625,2001185,3649.35009765625
"1612",3670,3674,3637,3651.60009765625,943302,3651.60009765625
"1613",3646.10009765625,3651.60009765625,3621,3636.55004882812,2220953,3636.55004882812
"1614",3640,3679.25,3598.64990234375,3656.19995117188,3240772,3656.19995117188
"1615",3651,3658.94995117188,3610,3618.5,2432533,3618.5
"1616",3617.89990234375,3661.85009765625,3567.60009765625,3651.44995117188,3639057,3651.44995117188
"1617",3669.60009765625,3714,3460,3538.05004882812,6957691,3538.05004882812
"1618",3549,3557.94995117188,3501,3519.44995117188,3184060,3519.44995117188
"1619",3539,3630.89990234375,3532.05004882812,3619.14990234375,4691483,3619.14990234375
"1620",3629,3701,3596.10009765625,3679.89990234375,2617659,3679.89990234375
"1621",3701,3790,3686.60009765625,3774.94995117188,4159919,3774.94995117188
"1622",3774.85009765625,3795,3738.60009765625,3784.64990234375,1979989,3784.64990234375
"1623",3777.05004882812,3822,3763.10009765625,3815,2703636,3815
"1624",3810,3838.94995117188,3765.85009765625,3779.30004882812,1998663,3779.30004882812
"1625",3730.35009765625,3748.89990234375,3657.10009765625,3665.69995117188,2512525,3665.69995117188
"1626",3597,3607.89990234375,3511.5,3528,2900685,3528
"1627",3548,3634.89990234375,3546,3576.19995117188,2125532,3576.19995117188
"1628",3630,3655.75,3610.35009765625,3638.25,1613097,3638.25
"1629",3621,3628.75,3547.44995117188,3553.55004882812,2038088,3553.55004882812
"1630",3600,3605.55004882812,3575.69995117188,3592.05004882812,848232,3592.05004882812
"1631",3579,3611,3563,3571.94995117188,1965035,3571.94995117188
"1632",3580,3607,3545.19995117188,3551.80004882812,1316218,3551.80004882812
"1633",3558.94995117188,3578.69995117188,3536.5,3545.19995117188,1584372,3545.19995117188
"1634",3578,3580.89990234375,3533,3568.35009765625,2808865,3568.35009765625
"1635",3599.85009765625,3599.89990234375,3547,3555.05004882812,1898535,3555.05004882812
"1636",3562,3580,3548,3572.69995117188,1285569,3572.69995117188
"1637",3590,3615.30004882812,3581.89990234375,3596.05004882812,1714248,3596.05004882812
"1638",3607.05004882812,3612.14990234375,3583.94995117188,3606.5,1734927,3606.5
"1639",3606.5,3622,3587.05004882812,3598.55004882812,1825180,3598.55004882812
"1640",3611,3648,3594.69995117188,3641.89990234375,1606911,3641.89990234375
"1641",3642.64990234375,3737,3636,3702.69995117188,3315435,3702.69995117188
"1642",3705,3724.39990234375,3685,3689.05004882812,1278175,3689.05004882812
"1643",3690.5,3710,3651.55004882812,3683.44995117188,2165489,3683.44995117188
"1644",3718.35009765625,3745,3666.39990234375,3704.64990234375,2592912,3704.64990234375
"1645",3706,3721.94995117188,3666.35009765625,3683.10009765625,1277813,3683.10009765625
"1646",3693.94995117188,3713.94995117188,3666.89990234375,3690.14990234375,1211993,3690.14990234375
"1647",3650,3681,3631.10009765625,3650.80004882812,1930121,3650.80004882812
"1648",3668,3668,3608.39990234375,3624.14990234375,2958770,3624.14990234375
"1649",3615.10009765625,3623.80004882812,3536.19995117188,3574.75,3096557,3574.75
"1650",3584,3594,3553.85009765625,3578.30004882812,1454589,3578.30004882812
"1651",3585,3625,3571,3596.14990234375,1203483,3596.14990234375
"1652",3595,3603.94995117188,3516.39990234375,3536.94995117188,1865165,3536.94995117188
"1653",3558,3638.05004882812,3534,3622,3751523,3622
"1654",3622,3634.75,3600.05004882812,3613,1752455,3613
"1655",3619.14990234375,3670,3613,3662.25,1045964,3662.25
"1656",3668,3705,3659.69995117188,3695.19995117188,1289060,3695.19995117188
"1657",3689,3757.94995117188,3684.19995117188,3730.44995117188,2249929,3730.44995117188
"1658",3750,3750.39990234375,3674,3683.69995117188,1711564,3683.69995117188
"1659",3700,3809.89990234375,3680.25,3793.89990234375,5401701,3793.89990234375
"1660",3800,3838.80004882812,3749,3787.69995117188,1937874,3787.69995117188
"1661",3787.69995117188,3831.80004882812,3775,3791.60009765625,2676546,3791.60009765625
"1662",3787.55004882812,3813.19995117188,3778,3793.85009765625,2113862,3793.85009765625
"1663",3801,3802.94995117188,3736.39990234375,3762.14990234375,2750597,3762.14990234375
"1664",3738,3738,3651,3705.64990234375,4095425,3705.64990234375
"1665",3699,3715.64990234375,3665,3675.55004882812,1837697,3675.55004882812
"1666",3667,3724,3639.35009765625,3653.5,1674100,3653.5
"1667",3582.5,3617,3485.39990234375,3497.64990234375,5315877,3497.64990234375
"1668",3515,3553.55004882812,3468.5,3493.94995117188,3445879,3493.94995117188
"1669",3505,3512.94995117188,3429,3468.35009765625,2304227,3468.35009765625
"1670",3492.94995117188,3538.5,3469,3532.39990234375,2249452,3532.39990234375
"1671",3542.05004882812,3557.69995117188,3481,3487.10009765625,1645791,3487.10009765625
"1672",3515,3554.89990234375,3455.5,3460.35009765625,2686116,3460.35009765625
"1673",3469.39990234375,3497.10009765625,3447,3482.55004882812,1280465,3482.55004882812
"1674",3510,3573.85009765625,3501.30004882812,3555.05004882812,1974378,3555.05004882812
"1675",3570,3570,3520.14990234375,3551.89990234375,1231552,3551.89990234375
"1676",3550,3581.89990234375,3513.55004882812,3532.60009765625,1961835,3532.60009765625
"1677",3549.89990234375,3583,3521.80004882812,3570.30004882812,2968537,3570.30004882812
"1678",3569.94995117188,3592.44995117188,3540.25,3577.80004882812,2102609,3577.80004882812
"1679",3580,3621.94995117188,3571.30004882812,3585.60009765625,1750549,3585.60009765625
"1680",3585,3591.64990234375,3500,3511.89990234375,1363574,3511.89990234375
"1681",3501.05004882812,3513.94995117188,3443,3455.39990234375,2125268,3455.39990234375
"1682",3444,3474.60009765625,3416.75,3442.64990234375,1924421,3442.64990234375
"1683",3425,3435,3315.05004882812,3326.39990234375,3236774,3326.39990234375
"1684",3316,3373,3262.55004882812,3340.80004882812,2991674,3340.80004882812
"1685",3316,3384.39990234375,3316,3380.89990234375,2253467,3380.89990234375
"1686",3379.94995117188,3438.39990234375,3353,3408.35009765625,1785128,3408.35009765625
"1687",3530,3654.94995117188,3508.35009765625,3622.30004882812,7637083,3622.30004882812
"1688",3624.94995117188,3641.89990234375,3620,3626.35009765625,212796,3626.35009765625
"1689",3624.94995117188,3624.94995117188,3530.89990234375,3574.44995117188,1724189,3574.44995117188
"1690",3556,3585,3541.89990234375,3574.80004882812,1251506,3574.80004882812
"1691",3594,3659.89990234375,3557.39990234375,3645.44995117188,1819732,3645.44995117188
"1692",3647.35009765625,3663,3620,3646.55004882812,1581009,3646.55004882812
"1693",3640.39990234375,3667,3620.64990234375,3660.30004882812,1622142,3660.30004882812
"1694",3646,3661,3606,3628.85009765625,926127,3628.85009765625
"1695",3650,3651,3580,3591.35009765625,1116206,3591.35009765625
"1696",3585,3604.85009765625,3535.64990234375,3547.94995117188,1568694,3547.94995117188
"1697",3558,3565.75,3500.14990234375,3526.25,1291765,3526.25
"1698",3521.10009765625,3568.30004882812,3510.85009765625,3542.14990234375,1233217,3542.14990234375
"1699",3559.89990234375,3607,3495,3505.89990234375,1826460,3505.89990234375
"1700",3530,3530.55004882812,3452.44995117188,3483.5,1510581,3483.5
"1701",3500,3613.5,3473.10009765625,3603.5,2534018,3603.5
"1702",3660,3761,3654,3753,4753829,3753
"1703",3754.89990234375,3754.89990234375,3690,3702.60009765625,1141534,3702.60009765625
"1704",3704,3720,3685,3698.69995117188,971816,3698.69995117188
"1705",3700,3720.5,3648,3666.05004882812,2124283,3666.05004882812
"1706",3635.10009765625,3750,3635.10009765625,3724.80004882812,2094305,3724.80004882812
"1707",3706.85009765625,3717.85009765625,3672.89990234375,3704.05004882812,1158369,3704.05004882812
"1708",3721,3798.85009765625,3701.5,3787.05004882812,3252670,3787.05004882812
"1709",3775,3835,3758.05004882812,3789.89990234375,2510166,3789.89990234375
"1710",3810,3884,3760,3831.55004882812,2765170,3831.55004882812
"1711",3832,3883.94995117188,3800,3866.69995117188,1856562,3866.69995117188
"1712",3867.5,3959,3867.5,3947.30004882812,3332753,3947.30004882812
"1713",3955,3963.5,3901.30004882812,3923.14990234375,2349493,3923.14990234375
"1714",3923.14990234375,3947.64990234375,3902,3916.75,1237958,3916.75
"1715",3930,3959,3846.94995117188,3859.89990234375,1899867,3859.89990234375
"1716",3859,3898,3794.19995117188,3887,2300361,3887
"1717",3882,3914.39990234375,3857.25,3877.85009765625,918660,3877.85009765625
"1718",3863.05004882812,3875.39990234375,3797,3807.19995117188,1690180,3807.19995117188
"1719",3807.19995117188,3819,3745,3758.14990234375,1318341,3758.14990234375
"1720",3702.14990234375,3762.19995117188,3700,3716.35009765625,1856838,3716.35009765625
"1721",3716.35009765625,3725,3607.10009765625,3629.85009765625,2796593,3629.85009765625
"1722",3670,3700,3617.05004882812,3640.5,1217612,3640.5
"1723",3647.94995117188,3679,3632.39990234375,3639.75,627922,3639.75
"1724",3658,3665.14990234375,3610.35009765625,3629.5,1124705,3629.5
"1725",3632.39990234375,3643.64990234375,3603.5,3608.10009765625,1309122,3608.10009765625
"1726",3607.89990234375,3623,3566,3578.94995117188,1591690,3578.94995117188
"1727",3562.55004882812,3620.60009765625,3550,3607.64990234375,1267628,3607.64990234375
"1728",3600,3689,3599.94995117188,3667.5,1202029,3667.5
