"","NMDC.NS.Open","NMDC.NS.High","NMDC.NS.Low","NMDC.NS.Close","NMDC.NS.Volume","NMDC.NS.Adjusted"
"1236",40.0833320617676,41.2333335876465,40.0166664123535,41.0166664123535,25305777,32.8707389831543
"1237",41.4000015258789,42.1333312988281,41.3499984741211,42.0166664123535,31022844,33.6721382141113
"1238",42.1500015258789,42.5166664123535,41.6666641235352,41.8666648864746,22818873,33.5519256591797
"1239",41.5833320617676,41.8666648864746,40.3333320617676,40.533332824707,21700581,32.4833946228027
"1240",40.75,40.8333320617676,40.0666656494141,40.6166648864746,22999401,32.550178527832
"1241",40.6666641235352,41.466667175293,40.4166641235352,40.5999984741211,22712784,32.5368194580078
"1242",40.9833335876465,41.4833335876465,40.8499984741211,41.2333335876465,11318070,33.044376373291
"1243",41.2999992370605,41.6666641235352,40.8666648864746,41.0166664123535,16783131,32.8707389831543
"1244",41.25,42.9833335876465,41.1500015258789,42.7999992370605,53624364,34.2999000549316
"1245",43.0999984741211,43.0999984741211,42.2333335876465,42.8333320617676,27810552,34.3266143798828
"1246",43.0499992370605,43.9333343505859,42.8833312988281,43.7000007629395,30806244,35.0211601257324
"1247",43.2999992370605,43.6333312988281,42.216667175293,42.5166664123535,27673113,34.0728378295898
"1248",42.7000007629395,42.7000007629395,41.716667175293,41.966667175293,13825260,33.6320648193359
