"","ALKEM.NS.Open","ALKEM.NS.High","ALKEM.NS.Low","ALKEM.NS.Close","ALKEM.NS.Volume","ALKEM.NS.Adjusted"
"1459",4587,4613.5498046875,4515.0498046875,4554.2001953125,401971,4520.20751953125
"1460",4600,4606.7001953125,4543,4567.25,147770,4533.15966796875
"1461",4591.2998046875,4795.5,4561.0498046875,4723.5498046875,372051,4688.29296875
"1462",4724.89990234375,4741.9501953125,4621.75,4647.89990234375,264101,4613.20751953125
"1463",4649,4667.14990234375,4601,4613.14990234375,197993,4578.71728515625
"1464",4649.9501953125,4667.4501953125,4589.25,4652.85009765625,254553,4618.12109375
"1465",4677,4807,4660,4725.7998046875,367725,4690.5263671875
"1466",4712.14990234375,4900,4701.89990234375,4889.5,374821,4853.00439453125
"1467",4875,4897.7998046875,4750.60009765625,4796.0498046875,305427,4760.251953125
"1468",4795.9501953125,4795.9501953125,4681.89990234375,4725.25,240894,4689.98046875
"1469",4734.7998046875,4813.35009765625,4726,4795.2001953125,261701,4759.40869140625
"1470",4805,4900,4780.10009765625,4885.35009765625,313944,4848.8857421875
"1471",4900,4925,4848,4857.2001953125,301947,4820.94580078125
"1472",4880.7998046875,5009.85009765625,4791.5498046875,4919.35009765625,1925737,4882.63232421875
"1473",4899.10009765625,4960.35009765625,4852.5498046875,4903.25,161198,4866.65234375
"1474",4889.75,4950,4884.89990234375,4936.64990234375,95027,4899.80224609375
"1475",4950,5009,4864.7001953125,4877.35009765625,188500,4840.9453125
"1476",4858,4971.60009765625,4818.64990234375,4909.89990234375,150806,4873.25244140625
"1477",4920.60009765625,4955,4858.64990234375,4914.39990234375,152341,4877.71826171875
"1478",4916.4501953125,4997,4901.10009765625,4972.5,83738,4935.38525390625
"1479",5010,5090,4992.4501953125,5075.2998046875,240939,5037.41748046875
"1480",5074.9501953125,5143,5018.2001953125,5126.35009765625,447476,5088.0869140625
"1481",5146.60009765625,5216.75,5104.89990234375,5202.60009765625,147213,5163.76806640625
"1482",5209.9501953125,5225,5093.2001953125,5120,101017,5081.7841796875
"1483",5135,5199.89990234375,5113.85009765625,5186,101061,5147.29150390625
"1484",5201.9501953125,5266.9501953125,5156.2001953125,5240.5,275095,5201.384765625
"1485",5240.5,5301,5228.60009765625,5269.4501953125,442884,5230.11865234375
"1486",5275,5315.5,5202.9501953125,5238.60009765625,223430,5199.4990234375
"1487",5230,5235.35009765625,5150.5498046875,5203.5498046875,50216,5164.71044921875
"1488",5230,5268.7001953125,5165.5498046875,5178.5498046875,159805,5139.89697265625
"1489",5222.89990234375,5225,5073,5119.7998046875,215333,5081.58544921875
"1490",5128.0498046875,5156.0498046875,5030.5,5057.75,147170,5019.99853515625
"1491",5072.25,5230,5012,5048.7001953125,138930,5011.0166015625
"1492",5048.10009765625,5054.35009765625,4968,5037.60009765625,227660,4999.99951171875
"1493",5037.9501953125,5080.35009765625,5023.64990234375,5060.60009765625,100552,5022.82763671875
"1494",5060.60009765625,5104.4501953125,5014,5056.14990234375,110342,5018.41064453125
"1495",5056.14990234375,5072.60009765625,4908.35009765625,4933.85009765625,153745,4897.0234375
"1496",4974.9501953125,4974.9501953125,4904.25,4964.2998046875,114591,4927.24609375
"1497",4878.7001953125,4956,4763.25,4815.7001953125,206809,4779.75537109375
"1498",4860.2001953125,5022.10009765625,4816.5,4999.60009765625,230011,4962.28271484375
"1499",4999.60009765625,5044.85009765625,4934.60009765625,4971.75,213702,4934.640625
"1500",4998.64990234375,5022.89990234375,4940.4501953125,4975.35009765625,62787,4938.2138671875
"1501",4975,4997.4501953125,4906,4946.2998046875,164802,4909.38037109375
"1502",4990,5087.9501953125,4972,4996.0498046875,263753,4958.7587890625
"1503",5000.14990234375,5065,4834,4854.75,173932,4818.51416015625
"1504",4875,4931,4781.39990234375,4917.7001953125,344636,4880.994140625
"1505",4925.35009765625,5148.60009765625,4870,4924.0498046875,305754,4887.29638671875
"1506",4949.89990234375,5130.9501953125,4948.9501953125,5065.2001953125,635171,5027.3935546875
"1507",5150,5225,5100.14990234375,5127.85009765625,484955,5089.57568359375
"1508",5154.64990234375,5377.39990234375,5127.85009765625,5311.14990234375,611368,5271.50732421875
"1509",5350,5420,5226.75,5327.89990234375,570720,5288.13232421875
"1510",5320,5320,4967.4501953125,5149.35009765625,343095,5110.9150390625
"1511",5199.9501953125,5315.60009765625,5160,5293.4501953125,229855,5253.93994140625
"1512",5293.14990234375,5293.14990234375,5142.5498046875,5237.7998046875,294883,5198.70458984375
"1513",5243.89990234375,5339,5180,5310.5498046875,251654,5270.91162109375
"1514",5340,5458.2001953125,5268.60009765625,5444.60009765625,273500,5439.8134765625
"1515",5444.60009765625,5498.64990234375,5405.4501953125,5471.85009765625,76922,5467.03955078125
"1516",5470,5470,5350.9501953125,5402.85009765625,121950,5398.10009765625
"1517",5425,5520,5390.10009765625,5415.5,170880,5410.73876953125
"1518",5467,5479.4501953125,5367.0498046875,5423.2001953125,232543,5418.43212890625
"1519",5423.2001953125,5472.10009765625,5355,5421.14990234375,141155,5416.3837890625
"1520",5405.14990234375,5413.7998046875,4659,5061.85009765625,2521385,5057.39990234375
"1521",5010,5096.35009765625,4934.64990234375,5044.0498046875,678534,5039.615234375
"1522",5079.64990234375,5079.7998046875,4957.60009765625,4990.25,175724,4985.86279296875
"1523",5018,5148.2998046875,4986,5127.35009765625,217756,5122.84228515625
"1524",5150,5168.9501953125,5103.0498046875,5112.89990234375,196260,5108.40478515625
"1525",5156.5498046875,5169.5,5110,5124.89990234375,191376,5120.39404296875
"1526",5139.60009765625,5139.64990234375,5043.60009765625,5100.35009765625,85058,5095.8662109375
"1527",5100.10009765625,5221.7001953125,5087.2998046875,5212.4501953125,187217,5207.86767578125
"1528",5222,5225,5136.9501953125,5144.2998046875,129528,5139.77685546875
"1529",5188,5225,5138.35009765625,5157.25,151048,5152.7158203125
"1530",5173.14990234375,5188.9501953125,5041.2998046875,5056.7998046875,70615,5052.35400390625
"1531",5064.9501953125,5080.89990234375,4895.0498046875,4945.64990234375,240960,4941.3017578125
"1532",4915,5017,4881.10009765625,4985.35009765625,70479,4980.96728515625
"1533",4990,5095.64990234375,4857.0498046875,5045.2001953125,342923,5040.7646484375
"1534",5050,5068.7998046875,4910,4975.64990234375,81473,4971.275390625
"1535",5000,5000.2998046875,4862.85009765625,4871.7998046875,145345,4867.5166015625
"1536",4897.39990234375,4903.10009765625,4767.60009765625,4784.14990234375,183011,4779.94384765625
"1537",4800,4835,4744.85009765625,4795.9501953125,275225,4791.73388671875
"1538",4829.10009765625,4829.10009765625,4770.0498046875,4789.75,138264,4785.5390625
"1539",4650,5022.5,4650,5002.14990234375,199779,4997.751953125
"1540",5049.35009765625,5059.10009765625,4962.0498046875,5004.2001953125,89989,4999.80078125
"1541",4935,5009.9501953125,4820.0498046875,4942,427458,4937.6552734375
"1542",4930.14990234375,5044.89990234375,4930.14990234375,5009.0498046875,69589,5004.64599609375
"1543",5009,5024.89990234375,4911.60009765625,4955.35009765625,116184,4950.99365234375
"1544",4933,4939.9501953125,4865.64990234375,4894.64990234375,106320,4890.3466796875
"1545",4915,4915,4830,4866.10009765625,175477,4861.82177734375
"1546",4892.85009765625,5095,4880.25,4912.64990234375,384425,4908.3310546875
"1547",4919.9501953125,4950,4845.2998046875,4888.35009765625,150686,4884.05224609375
"1548",4880,4920.2001953125,4856.0498046875,4882.60009765625,66122,4878.3076171875
"1549",4868.25,4874.2001953125,4813.2001953125,4824.5,183779,4820.25830078125
"1550",4824.5,4870,4725.14990234375,4735.2001953125,159343,4731.037109375
"1551",4725,4755,4672.5,4715.64990234375,164252,4711.50390625
"1552",4700,4775.9501953125,4680,4734.2998046875,119821,4730.1376953125
"1553",4740,4749.14990234375,4636.39990234375,4650.85009765625,314802,4646.76123046875
"1554",4625,4644.9501953125,4567.0498046875,4616.35009765625,94277,4612.29150390625
"1555",4644.25,4756,4631.39990234375,4745.7001953125,188465,4741.52783203125
"1556",4759.7998046875,4791.7998046875,4665,4704.39990234375,145622,4700.26416015625
"1557",4709,4759.64990234375,4691,4720.9501953125,55269,4716.7998046875
"1558",4714,4879,4697,4867.64990234375,150059,4863.37060546875
"1559",4868,4937.39990234375,4858,4910.39990234375,160192,4906.0830078125
"1560",4909.10009765625,5020,4861.7001953125,4883.5,140520,4879.20654296875
"1561",4899.89990234375,4949,4817.10009765625,4833.0498046875,91239,4828.80078125
"1562",4830.14990234375,4845.7001953125,4739.5,4787.7998046875,216072,4783.59033203125
"1563",4793.25,4930,4761.60009765625,4904,91122,4899.6884765625
"1564",4906,5158,4880,5148.9501953125,471357,5144.42333984375
"1565",5154.89990234375,5208,4990.5498046875,5117.9501953125,171010,5113.45068359375
"1566",5124.5,5181.10009765625,5040.14990234375,5163.89990234375,228808,5159.35986328125
"1567",5174.9501953125,5188.39990234375,5035.7001953125,5067.60009765625,215985,5063.14501953125
"1568",5054.4501953125,5153.5,5050.7998046875,5128.89990234375,137328,5124.390625
"1569",5150,5250,5096,5210.4501953125,105586,5205.869140625
"1570",5249.9501953125,5255.9501953125,5081,5183.2001953125,290119,5178.64306640625
"1571",5208,5310,5191.10009765625,5246.9501953125,221828,5242.33740234375
"1572",5235,5332,5148.10009765625,5318.0498046875,284882,5313.37451171875
"1573",5345,5462.5,5270.2001953125,5437.7001953125,228561,5432.91943359375
"1574",5438.25,5578.7998046875,5295.7998046875,5333.14990234375,333419,5328.4609375
"1575",5340,5382.35009765625,5208.14990234375,5304.25,166810,5299.5869140625
"1576",5320,5488,5271,5456.25,175923,5451.453125
"1577",5461.75,5495.2998046875,5355.10009765625,5451.64990234375,145147,5446.85693359375
"1578",5469.9501953125,5469.9501953125,5288,5337.2998046875,396052,5332.607421875
"1579",5330.0498046875,5340,5262.0498046875,5313.85009765625,216749,5309.17822265625
"1580",5314.75,5382.89990234375,5183.2998046875,5262.4501953125,495913,5257.82373046875
"1581",5120,5150,4894.60009765625,4946.7998046875,1490557,4942.45068359375
"1582",4946.7998046875,4972.85009765625,4794.10009765625,4810.4501953125,649815,4806.22119140625
"1583",4815,4882.9501953125,4795,4822.10009765625,730200,4817.86083984375
"1584",4856.2998046875,4856.2998046875,4407.0498046875,4708.4501953125,439244,4704.310546875
"1585",4715,4864.4501953125,4667.39990234375,4825.14990234375,214474,4820.90771484375
"1586",4840.35009765625,4889.10009765625,4775,4854.60009765625,184279,4850.33203125
"1587",4856.2998046875,4963.7998046875,4827.2001953125,4956.10009765625,166257,4951.74267578125
"1588",4989,5043.39990234375,4940,5031.14990234375,86829,5026.7265625
"1589",5030.2998046875,5099,4981.2001953125,5066.85009765625,133269,5062.3955078125
"1590",5091.9501953125,5120.7001953125,5054.0498046875,5078.10009765625,166160,5073.6357421875
"1591",5086,5114.89990234375,5051,5089.7001953125,111983,5085.2255859375
"1592",5114.9501953125,5134.60009765625,5033,5101.9501953125,77862,5097.46484375
"1593",5123,5238,4908.7998046875,5218.0498046875,581602,5213.46240234375
"1594",5232,5258.85009765625,5160,5184.85009765625,175111,5180.29150390625
"1595",5184.85009765625,5222.7001953125,5137.7001953125,5158.35009765625,66633,5153.81494140625
"1596",5160.14990234375,5198.4501953125,5080.10009765625,5129.25,85035,5124.74072265625
"1597",5088,5109.89990234375,4974,5005.75,134790,5001.34912109375
"1598",5030,5259,5008.5498046875,5092.7001953125,583680,5088.22265625
"1599",5099.89990234375,5108.89990234375,4951.39990234375,4973.60009765625,340917,4969.2275390625
"1600",5000,5034.2998046875,4896.89990234375,4923.60009765625,921005,4919.271484375
"1601",4932,5020,4930.5498046875,4991.35009765625,272426,4986.9619140625
"1602",4992,5010.7998046875,4941,4958.60009765625,172179,4954.24072265625
"1603",4968.60009765625,4979.89990234375,4872,4919.75,277425,4915.4248046875
"1604",4933.9501953125,5030,4926.0498046875,4970.75,119669,4966.3798828125
"1605",4976.10009765625,5019,4955.25,4981.35009765625,106334,4976.970703125
"1606",4990.89990234375,5085,4990.60009765625,5063.5498046875,166745,5059.09814453125
"1607",5090,5243.7001953125,5063,5221.85009765625,272224,5217.25927734375
"1608",5250,5348.7998046875,5221.85009765625,5324.14990234375,325815,5319.46923828125
"1609",5324.14990234375,5338,5156.0498046875,5225.7998046875,303393,5221.20556640625
"1610",5265,5294.9501953125,5182.2001953125,5199.2998046875,220197,5194.728515625
"1611",5217,5268,5164.75,5198.75,155236,5194.17919921875
"1612",5236.10009765625,5450,5230,5383.7001953125,698631,5378.966796875
"1613",5445,5445,5271.64990234375,5296.7998046875,229725,5292.14306640625
"1614",5330,5330,5190,5272.75,133445,5268.1142578125
"1615",5250,5268.25,5111.5498046875,5133.64990234375,129496,5129.13671875
"1616",5130,5243.9501953125,5087,5216.7001953125,133116,5212.11376953125
"1617",5220,5239.10009765625,5030.39990234375,5180.64990234375,109499,5176.09521484375
"1618",5207.89990234375,5271.75,5160.64990234375,5193.14990234375,112401,5188.58447265625
"1619",5155,5206.4501953125,5139.0498046875,5182.35009765625,92426,5177.7939453125
"1620",5209.9501953125,5316.85009765625,5189.25,5289.85009765625,171272,5285.19921875
"1621",5325,5347.9501953125,5192.5498046875,5202.0498046875,149841,5197.4765625
"1622",5224.89990234375,5245.14990234375,5180,5226.39990234375,128568,5221.80517578125
"1623",5226.39990234375,5344.89990234375,5194,5309.5,195074,5304.83203125
"1624",5353,5405.85009765625,5251.10009765625,5271.2998046875,147760,5266.66552734375
"1625",5200,5344.4501953125,5200,5295.75,82865,5291.09423828125
"1626",5200.0498046875,5368.2998046875,5164.75,5314.2001953125,397512,5309.5283203125
"1627",5400,5445.9501953125,5304.60009765625,5323.10009765625,295096,5318.42041015625
"1628",5337.89990234375,5524.75,5337.89990234375,5512.25,418116,5507.40380859375
"1629",5548,5746.60009765625,5493.39990234375,5687.0498046875,687558,5682.0498046875
"1630",5715.10009765625,5848,5516.0498046875,5796.85009765625,1337022,5796.85009765625
"1631",5850,5850,5656.9501953125,5714.85009765625,284368,5714.85009765625
"1632",5734,5795.2001953125,5672,5709.39990234375,305322,5709.39990234375
"1633",5750,5816.85009765625,5672.60009765625,5682.60009765625,353454,5682.60009765625
"1634",5750,5750,5625.60009765625,5681.9501953125,299515,5681.9501953125
"1635",5722.14990234375,5764.64990234375,5677.35009765625,5740.7001953125,202117,5740.7001953125
"1636",5748.5,5798,5705.0498046875,5733.0498046875,370393,5733.0498046875
"1637",5731,5828.89990234375,5723.7998046875,5790,268688,5790
"1638",5862,5864.5498046875,5748.5,5768.0498046875,342906,5768.0498046875
"1639",5802,5805,5725.5498046875,5753.85009765625,249955,5753.85009765625
"1640",5795.14990234375,5831,5700,5818.64990234375,142428,5818.64990234375
"1641",5858,5991.5498046875,5822.0498046875,5891,532448,5891
"1642",5896.5,6021.10009765625,5850.2998046875,5997.39990234375,384104,5997.39990234375
"1643",6009.9501953125,6064.7998046875,5961,5999.2998046875,198586,5999.2998046875
"1644",6020,6199.89990234375,5998.5,6170.35009765625,429045,6170.35009765625
"1645",6174.9501953125,6190,6057.60009765625,6073.64990234375,83378,6073.64990234375
"1646",6052.14990234375,6170,6040.0498046875,6108.75,149571,6108.75
"1647",6101,6239.25,6059,6207.7998046875,340294,6207.7998046875
"1648",6244.89990234375,6346,6191.9501953125,6276.5498046875,358214,6276.5498046875
"1649",6278,6346.7001953125,6224.0498046875,6309.9501953125,174137,6309.9501953125
"1650",6310.4501953125,6345.10009765625,6250.39990234375,6268.0498046875,106255,6268.0498046875
"1651",6268.0498046875,6375,6268.0498046875,6316.85009765625,280526,6316.85009765625
"1652",6316.85009765625,6359.5498046875,6258.10009765625,6277.9501953125,141919,6277.9501953125
"1653",6297.35009765625,6428.89990234375,6281.4501953125,6347.85009765625,292894,6347.85009765625
"1654",6339,6439.89990234375,6321.10009765625,6366.25,135333,6366.25
"1655",6369,6411.25,6325,6357.4501953125,47448,6357.4501953125
"1656",6345,6357.9501953125,6182.64990234375,6216.85009765625,150949,6216.85009765625
"1657",6244.9501953125,6255,6050,6090.2998046875,112269,6090.2998046875
"1658",6122.39990234375,6199.9501953125,6081.2998046875,6136.85009765625,123993,6136.85009765625
"1659",6155.9501953125,6168.60009765625,6042.5,6086.75,243155,6086.75
"1660",6111,6135,5966.0498046875,5982.4501953125,99302,5982.4501953125
"1661",6039,6104.75,5992.10009765625,6046.7998046875,215635,6046.7998046875
"1662",6075,6264,6024.0498046875,6226.64990234375,250647,6226.64990234375
"1663",6209.0498046875,6228.7001953125,6051.2001953125,6197.14990234375,242297,6197.14990234375
"1664",6197.14990234375,6213,6130,6184.60009765625,131483,6184.60009765625
"1665",6184.60009765625,6221.64990234375,6030.60009765625,6052.7998046875,131363,6052.7998046875
"1666",6099,6169.14990234375,6046,6151.25,110426,6151.25
"1667",6140,6195.60009765625,6071,6159.2998046875,335286,6159.2998046875
"1668",6175,6320,6083.35009765625,6194.14990234375,333711,6194.14990234375
"1669",6230,6267.2001953125,6108.64990234375,6160.25,301401,6160.25
"1670",6125.25,6266.5,6104.2998046875,6250.85009765625,112143,6250.85009765625
"1671",6299.7998046875,6375.5498046875,6270.10009765625,6294.10009765625,142064,6294.10009765625
"1672",6310,6340.5498046875,6071.39990234375,6137.10009765625,133293,6137.10009765625
"1673",6188.89990234375,6233,6109.7001953125,6191.2998046875,110068,6191.2998046875
"1674",6191.2998046875,6270,6166.5,6251.4501953125,122405,6251.4501953125
"1675",6267.14990234375,6318.5498046875,6230.7001953125,6265.5,109584,6265.5
"1676",6299.9501953125,6299.9501953125,6042.5,6094.2998046875,178898,6094.2998046875
"1677",6108.5498046875,6195.4501953125,5998,6023,159045,6023
"1678",6012.5,6158,6012.5,6132.75,253430,6132.75
"1679",6170,6250,6099.9501953125,6158.35009765625,260236,6158.35009765625
"1680",6189.89990234375,6220.75,6085.60009765625,6110.25,216579,6110.25
"1681",6111,6185.5498046875,5805,5854.5498046875,246474,5854.5498046875
"1682",5900,5984.9501953125,5864.0498046875,5960.9501953125,204593,5960.9501953125
"1683",5958,6008.25,5891.89990234375,5942.5498046875,93169,5942.5498046875
"1684",5954.2998046875,6084.5,5916,6039.5498046875,125326,6039.5498046875
"1685",6060,6060.2001953125,5825,5928.2998046875,188102,5928.2998046875
"1686",5930,5975.39990234375,5773.25,5795.60009765625,132445,5795.60009765625
"1687",5794.64990234375,5854.5,5763.39990234375,5779.25,140721,5779.25
"1688",5820.75,5837.5498046875,5750,5805.25,5408,5805.25
"1689",5762.39990234375,5808.2001953125,5720,5798.2998046875,103309,5798.2998046875
"1690",5767,5867.2001953125,5620.10009765625,5670.35009765625,192305,5670.35009765625
"1691",5700.2001953125,5865,5661,5853.7998046875,190000,5853.7998046875
"1692",5920,5958.89990234375,5675.14990234375,5723.7998046875,459856,5723.7998046875
"1693",5726.85009765625,5786.89990234375,5677.60009765625,5706.5,258565,5706.5
"1694",5712,5745.10009765625,5571.0498046875,5623.85009765625,266763,5623.85009765625
"1695",5650,5677.39990234375,5444.10009765625,5503.39990234375,306620,5503.39990234375
"1696",5500,5637.60009765625,5361.0498046875,5571.2001953125,621020,5571.2001953125
"1697",5566.0498046875,5665.9501953125,5491.5498046875,5524.9501953125,308852,5524.9501953125
"1698",5550,5608.60009765625,5492.5,5515.14990234375,266630,5515.14990234375
"1699",5490,5599.7998046875,5463,5529.7998046875,284770,5529.7998046875
"1700",5571,5665,5532.0498046875,5604.75,514688,5604.75
"1701",5605.14990234375,5622.7998046875,5511.5,5583.35009765625,108563,5583.35009765625
"1702",5699,5718.5,5374.2001953125,5478.2998046875,6069361,5478.2998046875
"1703",5437.10009765625,5538.85009765625,5433,5484.39990234375,198823,5484.39990234375
"1704",5497.25,5528.9501953125,5401.35009765625,5449.85009765625,163882,5449.85009765625
"1705",5459,5492.5,5418.85009765625,5457.14990234375,161971,5457.14990234375
"1706",5472,5650,5457.14990234375,5642.4501953125,289092,5642.4501953125
"1707",5658,5751,5650,5692.75,123812,5692.75
"1708",5708.7998046875,5722.7001953125,5621.4501953125,5637.35009765625,141938,5637.35009765625
"1709",5647.7998046875,5716.2001953125,5632.7998046875,5672.7001953125,232021,5672.7001953125
"1710",5629.5498046875,5681.85009765625,5580.0498046875,5643.9501953125,162869,5643.9501953125
"1711",5631,5649.85009765625,5493.0498046875,5505.39990234375,202595,5505.39990234375
"1712",5532.9501953125,5700,5461.10009765625,5484.60009765625,113570,5484.60009765625
"1713",5495.10009765625,5508.75,5433,5459.4501953125,136168,5459.4501953125
"1714",5474,5516.7998046875,5425.0498046875,5489.9501953125,79442,5489.9501953125
"1715",5529.4501953125,5535,5405.5,5435.25,131028,5435.25
"1716",5435.25,5447,5341.5498046875,5372.5498046875,70477,5372.5498046875
"1717",5353.35009765625,5453.89990234375,5351.64990234375,5442.7998046875,82592,5442.7998046875
"1718",5434,5452.25,5361.5,5391.64990234375,123973,5391.64990234375
"1719",5414,5537.7001953125,5395,5493.25,241974,5493.25
"1720",5477,5525.0498046875,5401,5494.25,71302,5494.25
"1721",5535,5543.25,5404.7998046875,5427.5,113105,5427.5
"1722",5431.2998046875,5495.5,5378.5498046875,5481.89990234375,84938,5481.89990234375
"1723",5481.89990234375,5488.14990234375,5383.5498046875,5406.2998046875,28643,5406.2998046875
"1724",5379.85009765625,5455.89990234375,5345.0498046875,5408.60009765625,80638,5408.60009765625
"1725",5406.35009765625,5515,5395.64990234375,5482.7001953125,76521,5482.7001953125
"1726",5522.85009765625,5600,5493.25,5569.25,170867,5569.25
"1727",5569.35009765625,5684.64990234375,5550,5633.89990234375,206537,5633.89990234375
"1728",5673.89990234375,5673.89990234375,5563.25,5571,48323,5571
