"","JKCEMENT.NS.Open","JKCEMENT.NS.High","JKCEMENT.NS.Low","JKCEMENT.NS.Close","JKCEMENT.NS.Volume","JKCEMENT.NS.Adjusted"
"1423",3178.69995117188,3197.35009765625,3128.55004882812,3149.55004882812,35636,3138.34619140625
"1424",3149,3185,3120.85009765625,3135.69995117188,29354,3124.54541015625
"1425",3135.69995117188,3165,3126.69995117188,3161.05004882812,42460,3149.80541992188
"1426",3161,3161,3071,3088.94995117188,41386,3077.96166992188
"1427",3091.44995117188,3146.94995117188,3091.44995117188,3143.44995117188,36216,3132.26782226562
"1428",3143.44995117188,3242.80004882812,3143.44995117188,3185.89990234375,77855,3174.56689453125
"1429",3185.89990234375,3274,3185.89990234375,3265.10009765625,115779,3253.4853515625
"1430",3263,3273,3220.89990234375,3250.05004882812,51500,3238.48876953125
"1431",3230.10009765625,3311,3216.5,3226.14990234375,100468,3214.67358398438
"1432",3259.89990234375,3295,3217,3290.14990234375,66561,3278.44604492188
"1433",3302.94995117188,3328.94995117188,3213.05004882812,3288.89990234375,128399,3277.20043945312
"1434",3252,3369.75,3249.44995117188,3345.10009765625,222860,3333.20068359375
"1435",3345,3363.60009765625,3295,3301.64990234375,146649,3289.90502929688
"1436",3301.64990234375,3339.89990234375,3149.14990234375,3175.10009765625,62665,3163.80541992188
"1437",3191.80004882812,3215.94995117188,3076.55004882812,3093.05004882812,58556,3082.04736328125
"1438",3063.05004882812,3108,3052.64990234375,3080.25,71404,3069.29272460938
"1439",3098.85009765625,3118.14990234375,3061.89990234375,3076.10009765625,32163,3065.15771484375
"1440",3090,3114.94995117188,3065,3081.94995117188,190425,3070.98657226562
"1441",3081.94995117188,3165,3076.10009765625,3154,53900,3142.7802734375
"1442",3150,3150,3080,3087.94995117188,23229,3076.96533203125
"1443",3093.69995117188,3155.05004882812,3093,3113.30004882812,39612,3102.22509765625
"1444",3136,3164.5,3115,3131.64990234375,106173,3120.509765625
"1445",3300.94995117188,3444,3231.19995117188,3402.94995117188,1228213,3390.8447265625
"1446",3403,3439.35009765625,3335.14990234375,3364.94995117188,220173,3352.97998046875
"1447",3376.30004882812,3495,3376.30004882812,3438.69995117188,316998,3426.46752929688
"1448",3454.05004882812,3479,3356.55004882812,3390.39990234375,347577,3378.33935546875
"1449",3390.39990234375,3471,3369.10009765625,3463.5,133511,3451.17944335938
"1450",3485.69995117188,3485.69995117188,3413.14990234375,3424.14990234375,68575,3411.96923828125
"1451",3430,3484.75,3430,3456.05004882812,62968,3443.755859375
"1452",3457,3498.75,3443.30004882812,3480.94995117188,84887,3468.5673828125
"1453",3470.94995117188,3515.39990234375,3455.05004882812,3509.14990234375,93666,3496.6669921875
"1454",3509.14990234375,3555,3489.64990234375,3502.25,154987,3489.79150390625
"1455",3495,3553.75,3490,3526.80004882812,151321,3514.25439453125
"1456",3529,3530,3484,3507.19995117188,74250,3494.72387695312
"1457",3507,3547,3473.89990234375,3529,75744,3516.44653320312
"1458",3535.35009765625,3558.55004882812,3500.05004882812,3528.05004882812,56182,3515.49975585938
"1459",3549.94995117188,3578.5,3522.05004882812,3571,95989,3558.29711914062
"1460",3608.94995117188,3608.94995117188,3525.05004882812,3544.94995117188,71969,3532.33959960938
"1461",3550,3670,3547.19995117188,3643.55004882812,203923,3630.5888671875
"1462",3643.55004882812,3675,3615,3661.5,77566,3648.47509765625
"1463",3666.19995117188,3705,3630,3674.05004882812,191898,3660.98046875
"1464",3699,3800,3674.10009765625,3769.44995117188,234799,3756.041015625
"1465",3784,3800,3751.89990234375,3780.35009765625,97825,3766.90234375
"1466",3780.35009765625,3850,3771.25,3794.5,175432,3781.001953125
"1467",3807.5,3833.80004882812,3730,3798.05004882812,84397,3784.53930664062
"1468",3799.75,3850,3785.80004882812,3840.75,92070,3827.08740234375
"1469",3865,3910.75,3823.30004882812,3841.30004882812,167747,3827.63549804688
"1470",3835,3881.94995117188,3792.25,3871.60009765625,125800,3857.82788085938
"1471",3895,3949.10009765625,3878,3920.30004882812,95558,3906.3544921875
"1472",3935,3996,3887.35009765625,3921.85009765625,176549,3907.89892578125
"1473",3921.85009765625,3955,3900.39990234375,3927.85009765625,23300,3913.87768554688
"1474",3927.85009765625,3970.55004882812,3875,3934.14990234375,111329,3920.15502929688
"1475",3934.14990234375,3978.60009765625,3750,3771.55004882812,59065,3758.13354492188
"1476",3760.89990234375,3864.10009765625,3715.39990234375,3837.25,122303,3823.59985351562
"1477",3849.5,3858.60009765625,3774.30004882812,3782.19995117188,32692,3768.74560546875
"1478",3780,3808.94995117188,3735,3765.39990234375,86485,3752.00537109375
"1479",3767,3906.75,3762.5,3777.05004882812,201992,3763.61401367188
"1480",3788.14990234375,3808.94995117188,3764,3775.55004882812,71002,3762.11938476562
"1481",3795,3809.94995117188,3764.44995117188,3788.25,51083,3774.77416992188
"1482",3788.25,3865,3776.5,3827.19995117188,118855,3813.58569335938
"1483",3845,3864.94995117188,3740,3851.39990234375,96592,3837.69946289062
"1484",3850,3893,3829,3847.25,36876,3833.56420898438
"1485",3847.25,3932.05004882812,3822.80004882812,3900,69306,3886.12670898438
"1486",3915,3950.30004882812,3894.10009765625,3930.60009765625,44675,3916.61791992188
"1487",3954.94995117188,4040,3898.35009765625,4007.10009765625,136123,3992.845703125
"1488",4041.30004882812,4079.94995117188,3995.44995117188,4029.19995117188,167588,4014.86694335938
"1489",4029.19995117188,4074.85009765625,3996,4052.94995117188,95936,4038.53247070312
"1490",4077,4078,4024.60009765625,4045.55004882812,49277,4031.15893554688
"1491",4045.55004882812,4071.75,4028.05004882812,4047.94995117188,96568,4033.55029296875
"1492",4031,4097.25,4018,4076.80004882812,85342,4062.2978515625
"1493",4122,4140.9501953125,4081,4130,148785,4115.30859375
"1494",4083.19995117188,4130,4025.25,4035.60009765625,82923,4021.24438476562
"1495",4035.60009765625,4055.55004882812,3949.89990234375,3994,133513,3979.79223632812
"1496",4044,4069.55004882812,4012.60009765625,4053.25,108210,4038.83154296875
"1497",4020,4111.5,3933.25,3948.14990234375,486197,3934.10522460938
"1498",4050,4154.85009765625,3990.10009765625,4138,475953,4123.2802734375
"1499",4175,4240,4097.25,4167.4501953125,218617,4152.62548828125
"1500",4275,4333,4205,4306.2001953125,312673,4290.8818359375
"1501",4330,4418.25,4308.0498046875,4330.9501953125,234056,4315.5439453125
"1502",4330.9501953125,4410,4330.9501953125,4363.39990234375,211081,4347.8779296875
"1503",4403.85009765625,4441.10009765625,4360,4406.89990234375,239930,4391.2236328125
"1504",4437.85009765625,4468.0498046875,4355,4366.2001953125,131550,4350.66845703125
"1505",4366.39990234375,4406.25,4292.75,4317.2998046875,87366,4301.94189453125
"1506",4350,4403.9501953125,4317.2998046875,4339.60009765625,144256,4324.1630859375
"1507",4341,4395,4300,4341.7001953125,89413,4326.255859375
"1508",4360,4368.7001953125,4202.5,4214,66828,4199.009765625
"1509",4257.5,4257.5,4133.2998046875,4231.25,100175,4216.1982421875
"1510",4250,4287.4501953125,4196.2001953125,4234.7998046875,79254,4219.7353515625
"1511",4234.7998046875,4277.35009765625,4155,4231.4501953125,88384,4216.39794921875
"1512",4215,4247.4501953125,4156.85009765625,4190.60009765625,102024,4175.69287109375
"1513",4230,4235,4096,4139.14990234375,168681,4124.42578125
"1514",4140,4256,4140,4210.89990234375,169086,4195.92041015625
"1515",4249.9501953125,4249.9501953125,4181,4206.10009765625,150672,4191.1376953125
"1516",4206.10009765625,4218.4501953125,4146.89990234375,4201.7001953125,79921,4186.75341796875
"1517",4226.85009765625,4294,4204.60009765625,4249.85009765625,196563,4234.732421875
"1518",4269.7998046875,4294,4205,4275.89990234375,106154,4260.689453125
"1519",4289.9501953125,4354.7998046875,4280,4343.64990234375,100334,4328.1982421875
"1520",4370,4410,4343.64990234375,4396,123152,4380.3623046875
"1521",4439,4550,4413.64990234375,4503,273435,4486.9814453125
"1522",4510.0498046875,4528.25,4396,4446.7001953125,289665,4430.88232421875
"1523",4446.7001953125,4550,4422,4514.89990234375,163545,4498.83935546875
"1524",4534.0498046875,4555,4489.7998046875,4501,87589,4484.98876953125
"1525",4552.35009765625,4552.35009765625,4445.10009765625,4463.89990234375,63872,4448.0205078125
"1526",4491.0498046875,4494.60009765625,4385.14990234375,4400.85009765625,95696,4385.1953125
"1527",4384.0498046875,4395,4268,4296.89990234375,93008,4281.61474609375
"1528",4265.89990234375,4328,4251,4262.60009765625,92455,4247.43701171875
"1529",4262.60009765625,4262.60009765625,4200,4219.9501953125,120001,4204.9384765625
"1530",4275,4309.5,4151.60009765625,4161.9501953125,229393,4147.14501953125
"1531",4171.9501953125,4198.64990234375,4051.05004882812,4086.19995117188,258244,4071.66430664062
"1532",4090,4109.9501953125,4041.30004882812,4090.69995117188,110644,4076.14819335938
"1533",4122.14990234375,4122.14990234375,4010.05004882812,4070.14990234375,112930,4055.67138671875
"1534",4097.75,4114.9501953125,4049,4064.85009765625,112610,4050.39038085938
"1535",4067.55004882812,4080,3981.30004882812,4006.44995117188,64769,3992.19799804688
"1536",4048.10009765625,4050,3976.64990234375,4025,92987,4010.68212890625
"1537",4051.89990234375,4115,4001.05004882812,4107.25,252524,4092.63940429688
"1538",4127,4142,4083.05004882812,4103.60009765625,89162,4089.00244140625
"1539",4104.2998046875,4110,4025,4046,220694,4031.607421875
"1540",4050,4109.35009765625,4042.85009765625,4054.30004882812,101513,4039.8779296875
"1541",4075,4109,4060.05004882812,4076.14990234375,127715,4061.64990234375
"1542",4107,4293.7998046875,4095.60009765625,4283.10009765625,244709,4267.86376953125
"1543",4359.89990234375,4359.89990234375,4237.5498046875,4330.2001953125,104691,4314.79638671875
"1544",4350,4359.4501953125,4300,4338.10009765625,48371,4322.66845703125
"1545",4375,4375.7001953125,4333.0498046875,4354.2001953125,67212,4338.7109375
"1546",4305,4408.35009765625,4305,4358.7998046875,161343,4343.29443359375
"1547",4385.14990234375,4410.4501953125,4349.89990234375,4390.75,141647,4375.130859375
"1548",4390.75,4410,4301.75,4321.64990234375,133340,4306.27685546875
"1549",4348.64990234375,4376,4321.2001953125,4330.7001953125,101337,4315.294921875
"1550",4341,4356.85009765625,4260.89990234375,4280.75,90990,4265.5224609375
"1551",4235.10009765625,4295,4200.5,4240.39990234375,55942,4225.31591796875
"1552",4239.85009765625,4242.39990234375,4170,4203.14990234375,160498,4188.1982421875
"1553",4203.14990234375,4250.7998046875,4106.2998046875,4124.14990234375,230465,4109.47900390625
"1554",4124.14990234375,4175.75,4041.05004882812,4151.5,198809,4136.73193359375
"1555",4154.89990234375,4154.89990234375,4001,4078.10009765625,459557,4063.59326171875
"1556",4114.85009765625,4150,4082.55004882812,4141.39990234375,98713,4126.66796875
"1557",4161.7001953125,4225.4501953125,4146.2001953125,4175.25,277248,4160.3974609375
"1558",4150,4152.0498046875,4000.05004882812,4031.55004882812,363377,4017.20874023438
"1559",4012,4108,3996.10009765625,4072.60009765625,189724,4058.11279296875
"1560",4073,4094.85009765625,4013.75,4058.39990234375,82816,4043.96313476562
"1561",4058.39990234375,4075.94995117188,3990.94995117188,3999.5,122790,3985.27270507812
"1562",4007.85009765625,4023,3928,3936.35009765625,127646,3922.34741210938
"1563",3940,4008.94995117188,3926.69995117188,3977.39990234375,211149,3963.25122070312
"1564",3980,4010,3952.89990234375,3987.80004882812,166213,3973.61450195312
"1565",3989.94995117188,4008,3880,3910.55004882812,166829,3896.63916015625
"1566",3910,3957.85009765625,3872.39990234375,3946.85009765625,78813,3932.81005859375
"1567",3921,3939,3836.44995117188,3863.69995117188,268457,3849.95581054688
"1568",3900,3900,3785,3840.89990234375,361039,3827.23681640625
"1569",3868.89990234375,4083.94995117188,3852,3933.94995117188,399715,3919.95581054688
"1570",3958,3958,3860,3921.69995117188,308225,3907.74951171875
"1571",3913.75,3931.14990234375,3790.10009765625,3889.85009765625,261447,3876.01293945312
"1572",3889.05004882812,3930,3805.30004882812,3848.25,231449,3834.56079101562
"1573",3871.75,3912.35009765625,3828,3896.69995117188,111455,3882.83837890625
"1574",3898.85009765625,3907.94995117188,3859.89990234375,3889.94995117188,175990,3876.1123046875
"1575",3920,4003.94995117188,3893.55004882812,3967.14990234375,246617,3953.03759765625
"1576",3969.94995117188,3994,3855.30004882812,3967.75,149633,3953.6357421875
"1577",3994,4066,3975,3990.44995117188,250072,3976.2548828125
"1578",4022,4029.55004882812,3970,3991.44995117188,80708,3977.25122070312
"1579",4004.94995117188,4049,3970,3990.85009765625,102586,3976.65356445312
"1580",3988.10009765625,4002.94995117188,3926.10009765625,3939.30004882812,58888,3925.28686523438
"1581",3935.55004882812,4048,3872,3903.14990234375,88797,3889.26538085938
"1582",3881.25,3935.55004882812,3851.14990234375,3872.25,203877,3858.47534179688
"1583",4002.25,4067.75,3952.14990234375,4025.94995117188,207013,4011.62866210938
"1584",4040,4050,3642,3860.39990234375,238514,3846.66748046875
"1585",3899,4038.80004882812,3841.05004882812,3918.85009765625,155651,3904.90966796875
"1586",3918.30004882812,4027.75,3900.94995117188,4013,318655,3998.724609375
"1587",4025,4201.39990234375,4014.35009765625,4187.10009765625,304838,4172.20556640625
"1588",4243,4310,4157.14990234375,4229.64990234375,172085,4214.60400390625
"1589",4230.10009765625,4275.9501953125,4191.7998046875,4205.0498046875,94440,4190.09130859375
"1590",4100.14990234375,4270,4100.14990234375,4248.5498046875,161505,4233.4365234375
"1591",4278,4297.4501953125,4206.2001953125,4241.9501953125,121325,4226.8603515625
"1592",4232,4365,4211.4501953125,4326.7001953125,199121,4311.30908203125
"1593",4354.5498046875,4428.7998046875,4312.64990234375,4408,202431,4392.3193359375
"1594",4428,4445.89990234375,4289.7001953125,4304.14990234375,101163,4288.8388671875
"1595",4341.39990234375,4366.9501953125,4297.2001953125,4321.5,161005,4306.12744140625
"1596",4309.7001953125,4337.9501953125,4212.4501953125,4259.89990234375,685320,4244.74609375
"1597",4259,4280,4152,4223.35009765625,106690,4208.32666015625
"1598",4243.14990234375,4342,4243.14990234375,4333.85009765625,118763,4318.43359375
"1599",4333.85009765625,4507.9501953125,4323,4400.25,495157,4384.59716796875
"1600",4408.9501953125,4599.9501953125,4400.25,4508.2001953125,448220,4492.16357421875
"1601",4540,4540,4373.2001953125,4389,104131,4373.38720703125
"1602",4405,4511.64990234375,4394.14990234375,4469.2001953125,57338,4453.30224609375
"1603",4478.10009765625,4511.2001953125,4324.10009765625,4335.75,118946,4320.32666015625
"1604",4374,4380,4270,4306.25,69011,4290.931640625
"1605",4306.2998046875,4334.9501953125,4179,4291.2998046875,159601,4276.03466796875
"1606",4266,4280,4190,4217.85009765625,67107,4202.84619140625
"1607",4227.2001953125,4243.39990234375,4175.10009765625,4216.75,189686,4201.75
"1608",4220,4270.10009765625,4188.7998046875,4252.85009765625,82102,4252.85009765625
"1609",4279.2001953125,4399,4220.5498046875,4390,250455,4390
"1610",4420,4420,4330.10009765625,4341.64990234375,82771,4341.64990234375
"1611",4341.64990234375,4370.5498046875,4291.2998046875,4339.39990234375,55756,4339.39990234375
"1612",4367.5498046875,4397.7001953125,4324,4342.14990234375,65072,4342.14990234375
"1613",4347.5,4438,4324.7998046875,4414.64990234375,119215,4414.64990234375
"1614",4414.64990234375,4440.85009765625,4354.7001953125,4372.5498046875,84434,4372.5498046875
"1615",4312.14990234375,4392.7001953125,4252.5498046875,4284.5498046875,102578,4284.5498046875
"1616",4300.85009765625,4484.7001953125,4257.7998046875,4471.9501953125,456135,4471.9501953125
"1617",4517.9501953125,4517.9501953125,4334.64990234375,4480.39990234375,270852,4480.39990234375
"1618",4480.39990234375,4527.25,4410,4460.75,83640,4460.75
"1619",4450,4500,4338.7998046875,4401.9501953125,171871,4401.9501953125
"1620",4420,4464.7001953125,4370.5,4387.64990234375,83627,4387.64990234375
"1621",4414.14990234375,4511.85009765625,4370.10009765625,4390.39990234375,84301,4390.39990234375
"1622",4385,4529.60009765625,4315,4506.60009765625,146685,4506.60009765625
"1623",4524.9501953125,4590,4400,4416.9501953125,126772,4416.9501953125
"1624",4448.14990234375,4460,4350,4421.7998046875,150948,4421.7998046875
"1625",4420,4420,4246.2001953125,4284.60009765625,98277,4284.60009765625
"1626",4253.7001953125,4268.9501953125,4148.2001953125,4204.9501953125,127019,4204.9501953125
"1627",4211,4282.9501953125,4211,4238.60009765625,158167,4238.60009765625
"1628",4242,4325,4240.0498046875,4295.60009765625,103401,4295.60009765625
"1629",4285,4306.35009765625,4180.5,4237.2998046875,197993,4237.2998046875
"1630",4268.2001953125,4281,4206.7998046875,4240.2001953125,44557,4240.2001953125
"1631",4244.75,4250,4190,4236.75,33334,4236.75
"1632",4210,4225.7998046875,4140,4172.2001953125,45681,4172.2001953125
"1633",4170,4170,4085.5,4107.2001953125,56724,4107.2001953125
"1634",4122,4250,4103.14990234375,4239.9501953125,78661,4239.9501953125
"1635",4248.14990234375,4339.35009765625,4217.89990234375,4312.64990234375,85215,4312.64990234375
"1636",4326.7001953125,4346.2001953125,4257.14990234375,4302.39990234375,44747,4302.39990234375
"1637",4280,4307.25,4248.7001953125,4300.10009765625,189255,4300.10009765625
"1638",4300.14990234375,4440.0498046875,4285.35009765625,4401,181276,4401
"1639",4400.89990234375,4418.4501953125,4324,4393.35009765625,166312,4393.35009765625
"1640",4400,4464,4387.39990234375,4445.64990234375,72885,4445.64990234375
"1641",4431.14990234375,4515,4431.10009765625,4497.7998046875,109114,4497.7998046875
"1642",4499.9501953125,4575,4411.60009765625,4424.5498046875,175302,4424.5498046875
"1643",4424.5498046875,4469,4373.7998046875,4445.2998046875,140669,4445.2998046875
"1644",4419.7998046875,4476.85009765625,4315,4453.89990234375,57504,4453.89990234375
"1645",4452.89990234375,4528,4452.89990234375,4481.9501953125,64128,4481.9501953125
"1646",4485.10009765625,4670.7998046875,4465,4647.7998046875,191570,4647.7998046875
"1647",4645,4694,4574.0498046875,4670.2001953125,303921,4670.2001953125
"1648",4694.4501953125,4805,4655,4700.5498046875,386178,4700.5498046875
"1649",4669.7998046875,4734.14990234375,4629.25,4697.9501953125,150248,4697.9501953125
"1650",4680,4830,4642.7001953125,4807.75,184620,4807.75
"1651",4838.0498046875,4895.5,4649.60009765625,4689.39990234375,322393,4689.39990234375
"1652",4729.39990234375,4739.60009765625,4582.35009765625,4599.5498046875,115825,4599.5498046875
"1653",4550,4705,4550,4675.35009765625,101989,4675.35009765625
"1654",4665.5,4795,4665.5,4766.39990234375,193357,4766.39990234375
"1655",4752.0498046875,4884.25,4743.7998046875,4812.75,106316,4812.75
"1656",4835,4835,4759.85009765625,4778.4501953125,61107,4778.4501953125
"1657",4778.4501953125,4805.89990234375,4605,4632.0498046875,116088,4632.0498046875
"1658",4660.10009765625,4711.7998046875,4581.35009765625,4626.35009765625,112145,4626.35009765625
"1659",4657.60009765625,4750,4618.7998046875,4632.7001953125,244971,4632.7001953125
"1660",4665,4799,4650,4783.0498046875,165184,4783.0498046875
"1661",4806.5,4825.85009765625,4732.5,4746.7001953125,147960,4746.7001953125
"1662",4766.35009765625,4775.35009765625,4638.5,4647.10009765625,187759,4647.10009765625
"1663",4664,4664,4568,4582.2001953125,250559,4582.2001953125
"1664",4601,4696.7001953125,4536.2001953125,4636.25,246941,4636.25
"1665",4644.9501953125,4677,4611,4643.2998046875,69192,4643.2998046875
"1666",4652.4501953125,4658.64990234375,4601,4621.5498046875,36812,4621.5498046875
"1667",4581.0498046875,4620,4525.7998046875,4567.85009765625,44539,4567.85009765625
"1668",4550,4613.64990234375,4467.5,4565.5498046875,104767,4565.5498046875
"1669",4570,4616.4501953125,4348.7998046875,4366.7998046875,54072,4366.7998046875
"1670",4351.7001953125,4450,4330,4441.5498046875,44281,4441.5498046875
"1671",4467.5,4467.5,4314.5498046875,4330.10009765625,86080,4330.10009765625
"1672",4373.39990234375,4383.9501953125,4240,4256.60009765625,80253,4256.60009765625
"1673",4261.5498046875,4290.35009765625,4222,4238.75,54626,4238.75
"1674",4245,4330.64990234375,4163.14990234375,4293.7001953125,410555,4293.7001953125
"1675",4334,4335,4253.5,4323.64990234375,51802,4323.64990234375
"1676",4312,4356.14990234375,4293.14990234375,4347.89990234375,88429,4347.89990234375
"1677",4354,4354,4257.10009765625,4291.5498046875,92674,4291.5498046875
"1678",4265,4319,4227.5498046875,4302.7001953125,84948,4302.7001953125
"1679",4275,4309.9501953125,4201,4208.39990234375,32634,4208.39990234375
"1680",4210,4276.39990234375,4165,4205.2001953125,71281,4205.2001953125
"1681",4195.89990234375,4264.39990234375,4168,4226.75,91468,4226.75
"1682",4168.5498046875,4261.85009765625,4168.5498046875,4193.7001953125,49629,4193.7001953125
"1683",4250,4250,4090,4105,170414,4105
"1684",3999,4281.25,3989.94995117188,4254.89990234375,203227,4254.89990234375
"1685",4272.5498046875,4360,4246.64990234375,4350.4501953125,103364,4350.4501953125
"1686",4344,4348.2998046875,4296.0498046875,4335.7001953125,62100,4335.7001953125
"1687",4324.14990234375,4352.2998046875,4276.2998046875,4322.2998046875,78115,4322.2998046875
"1688",4350,4350,4320.0498046875,4345.25,6892,4345.25
"1689",4325.10009765625,4335.9501953125,4249,4273.2998046875,49128,4273.2998046875
"1690",4195,4267.39990234375,4086,4122.9501953125,273851,4122.9501953125
"1691",4124.4501953125,4167.89990234375,4104.7998046875,4150.60009765625,115746,4150.60009765625
"1692",4150.60009765625,4183.89990234375,4055,4073.80004882812,92219,4073.80004882812
"1693",4073.80004882812,4100,4053.94995117188,4081.30004882812,108642,4081.30004882812
"1694",4050,4089.44995117188,4023.44995117188,4066.39990234375,103633,4066.39990234375
"1695",4069.94995117188,4128.39990234375,4039.19995117188,4062.55004882812,41747,4062.55004882812
"1696",4024.19995117188,4073.05004882812,3951.05004882812,3973.85009765625,88885,3973.85009765625
"1697",3975,4011.05004882812,3938.44995117188,3999.30004882812,52170,3999.30004882812
"1698",3970.05004882812,4001.94995117188,3891.44995117188,3924.30004882812,178190,3924.30004882812
"1699",3920,4030,3916.30004882812,3952.39990234375,63336,3952.39990234375
"1700",3965.89990234375,4020,3898.30004882812,4003,58846,4003
"1701",3999,4148.89990234375,3981.10009765625,4135.85009765625,76138,4135.85009765625
"1702",4150,4292.7001953125,4150,4215.5498046875,122483,4215.5498046875
"1703",4215.5498046875,4227.0498046875,4145,4183.14990234375,106895,4183.14990234375
"1704",4184.5498046875,4227.35009765625,4105.9501953125,4200.7001953125,106660,4200.7001953125
"1705",4217.10009765625,4229.7001953125,4097.60009765625,4144,58700,4144
"1706",4176.39990234375,4300.2001953125,4145.0498046875,4278.25,226474,4278.25
"1707",4289.9501953125,4510,4260,4495.64990234375,396098,4495.64990234375
"1708",4495.7001953125,4658.75,4480.14990234375,4647.39990234375,264154,4647.39990234375
"1709",4600,4638.9501953125,4580,4632.5498046875,82488,4632.5498046875
"1710",4616,4653.4501953125,4580,4608.10009765625,77512,4608.10009765625
"1711",4641.10009765625,4646.9501953125,4582,4596.64990234375,103335,4596.64990234375
"1712",4582,4624.9501953125,4542.75,4562.9501953125,24914,4562.9501953125
"1713",4570.2001953125,4609.64990234375,4536.60009765625,4599,62368,4599
"1714",4643,4763.85009765625,4612.4501953125,4699.7998046875,427483,4699.7998046875
"1715",4706.75,4723.35009765625,4625,4650.85009765625,53983,4650.85009765625
"1716",4669.9501953125,4760,4637.7001953125,4749.10009765625,117166,4749.10009765625
"1717",4705.10009765625,4776.2001953125,4705.10009765625,4758.0498046875,50361,4758.0498046875
"1718",4721,4786.85009765625,4647.60009765625,4669.5498046875,62227,4669.5498046875
"1719",4680,4694.9501953125,4608.9501953125,4619.14990234375,26155,4619.14990234375
"1720",4560,4599.89990234375,4550.0498046875,4577.2998046875,60059,4577.2998046875
"1721",4604.5,4646.0498046875,4500.25,4517.7998046875,119338,4517.7998046875
"1722",4519.4501953125,4595,4485.60009765625,4585.5498046875,51647,4585.5498046875
"1723",4585.5498046875,4641.2001953125,4552,4563.7001953125,54925,4563.7001953125
"1724",4520,4607,4520,4595,56880,4595
"1725",4590.2998046875,4629.89990234375,4565.0498046875,4572.4501953125,21909,4572.4501953125
"1726",4572.4501953125,4654.89990234375,4551.9501953125,4572.7001953125,94070,4572.7001953125
"1727",4572.7001953125,4628.25,4534.0498046875,4595.39990234375,61397,4595.39990234375
"1728",4589.35009765625,4600,4512.60009765625,4582.35009765625,27642,4582.35009765625
